max,min,mean,median,var,totalvar,auc,Xmax,Xmin,Xmean,Xmedian,Xvar,Xtotalvar,Xauc,Ymax,Ymin,Ymean,Ymedian,Yvar,Ytotalvar,Yauc,cover,state,control,type,subject
467,204,342.7037037,344,2722.602977,4292,37012,5.217261905,4.570332481,4.888746979,4.872902671,0.025765752,13.13898331,527.9846738,6.610169492,4.676470588,5.662331948,5.670237562,0.121412729,29.53527976,611.5318504,none,static,man,scratch,N
606,261,395.3611111,397,3877.111371,5696,42699,5.133986928,4.37527115,4.755117773,4.756561698,0.029432343,14.58425801,513.5527194,6.875247525,5.183908046,5.999767218,6.042956584,0.097551903,27.27871774,647.9748595,none,static,man,scratch,N
549,191,326.0740741,308,6553.041191,4524,35216,5.425855513,4.553971487,4.984165174,4.958927601,0.037456365,20.0519925,538.2898388,6.701275046,4.67219917,5.631880268,5.602067183,0.253851547,35.90637954,608.2430689,none,static,man,scratch,N
657,262,417.6944444,403,8292.326324,5839,45111,5.144886364,4.236009732,4.731446137,4.752390674,0.03668695,18.1762642,510.9961828,6.683870968,4.924791086,5.787923285,5.799497487,0.19963405,22.06592308,625.0957148,none,static,man,scratch,N
582,163,332.537037,340.5,13687.50329,3086,35914,5.672131148,4.368421053,5.000919442,4.970367993,0.047078637,19.01237559,540.0992998,6.781496063,4.809782609,5.535438015,5.467694968,0.223721486,19.79639882,597.8273056,none,static,man,stroke,N
604,178,327.9166667,290,17561.81542,3285,35415,5.562162162,4.516071429,4.942595811,4.930270243,0.050418867,17.34927803,533.8003476,6.690140845,4.657754011,5.437228018,5.345846525,0.242042015,19.12009394,587.2206259,none,static,man,stroke,N
591,162,338.3611111,370,16447.41044,3483,36543,5.459183673,4.418259023,4.994785829,4.969463869,0.048408018,17.54789818,539.4368695,6.790697674,4.675675676,5.63577082,5.572988014,0.263737975,24.5410621,608.6632485,none,static,man,stroke,N
641,155,340.5833333,346,23981.53505,3745,36783,5.463709677,4.450331126,4.909186754,4.910365854,0.05361966,18.08901477,530.1921694,7.102564103,4.50928382,5.597011301,5.544175674,0.262734381,26.1703794,604.4772205,none,static,man,stroke,N
588,191,326.8518519,320,4920.725511,4839,35300,6.134831461,4.914556962,5.490293168,5.479240495,0.048132995,19.73381131,592.9516622,7.481572482,5.461538462,6.215691846,6.200171164,0.140498992,25.05206592,671.2947194,none,static,man,tickle,N
603,128,307.7314815,288.5,9462.329093,5060,33235,5.654867257,3.888324873,4.780480027,4.748333333,0.287885497,18.9890306,516.2918429,7.593548387,4.693181818,5.618521379,5.493492051,0.298743195,31.49229853,606.800309,none,static,man,tickle,N
493,168,311.6388889,301,6225.22352,4305,33657,5.318367347,4.1,4.764528457,4.779139283,0.069005803,16.9835079,514.5690733,7.386877828,5.011904762,6.355169265,6.347902617,0.273743326,31.86706716,686.3582807,none,static,man,tickle,N
345,161,228.3703704,224,1609.917619,3495,24664,5.165644172,4.382198953,4.785300349,4.777460317,0.030472902,16.88269196,516.8124376,6.420289855,4.912442396,5.569560173,5.575976272,0.080999758,27.26043069,601.5124986,none,static,man,tickle,N
1534,1255,1415.75,1424.5,3974.058411,1999,152901,5.036737693,4.702991453,4.865972183,4.873223951,0.003433531,3.90385815,525.5249958,6.530551416,6.275787966,6.421266504,6.422920294,0.002243442,4.228669412,693.4967824,cover,dynamic,man,constant,O
1681,1449,1558.537037,1543.5,4218.550017,1972,168322,4.955003358,4.781113196,4.866494898,4.868819861,0.001370486,3.188447701,525.581449,6.531446541,6.264819588,6.424217708,6.427391908,0.002479621,4.514023264,693.8155124,cover,dynamic,man,constant,O
1786,1460,1626.490741,1637.5,4042.214867,2098,175661,4.943563729,4.74393683,4.857397397,4.855264208,0.001383792,3.903366389,524.5989188,6.513125,6.344688222,6.419394478,6.414834015,0.001327792,3.494840809,693.2946036,cover,dynamic,man,constant,O
1888,1591,1726.305556,1738,5513.784268,2619,186441,4.887507401,4.70981898,4.794615561,4.794049791,0.001582476,3.405283099,517.8184806,6.539877301,6.267789245,6.395097081,6.397610132,0.002638694,4.50926453,690.6704847,cover,dynamic,man,constant,O
434,243,346.8703704,348.5,2905.384908,1738,37462,5.792387543,5.115196078,5.37898075,5.363907734,0.024754814,11.62065408,580.929921,6.649635036,5.817518248,6.275129393,6.277128445,0.030886375,13.88003805,677.7139745,cover,dynamic,man,notouch,O
414,265,344.8981481,346,1200.87738,1686,37249,5.726937269,4.997416021,5.360494036,5.369859278,0.026859682,12.55659358,578.9333559,6.770992366,5.774919614,6.256627828,6.262286771,0.034374429,16.55780654,675.7158055,cover,dynamic,man,notouch,O
395,273,332.1388889,334,860.9431464,1675,35871,5.65993266,5.018766756,5.374457449,5.3632977,0.019783995,13.42802853,580.4414045,6.706081081,5.823151125,6.302574388,6.292542333,0.030181705,16.82879843,680.6780339,cover,dynamic,man,notouch,O
389,285,331.3425926,329.5,696.2086362,1762,35785,5.758842444,5,5.345867121,5.339178283,0.021944899,13.73008725,577.3536491,6.658892128,5.782334385,6.283013026,6.298208469,0.021025799,15.64675636,678.5654069,cover,dynamic,man,notouch,O
440,226,290.6666667,283,1199.233645,2339,31392,5.718120805,4.989473684,5.364448235,5.368910338,0.015594627,13.53195664,579.3604093,6.257142857,5.038636364,5.755517074,5.760121245,0.039528972,15.18271612,621.595844,cover,dynamic,man,pat,O
488,221,277.9444444,265,2361.267913,2670,30018,5.737313433,4.797826087,5.297760556,5.296625306,0.029094884,15.79840917,572.1581401,7.149590164,5.592198582,6.021761497,5.972788491,0.06744322,19.25263171,650.3502417,cover,dynamic,man,pat,O
498,239,323.0740741,300.5,3584.929041,3338,34892,5.555956679,4.757142857,5.189467821,5.185930787,0.032742389,14.34575426,560.4625246,6.877030162,5.511111111,6.163861784,6.168566007,0.057005982,17.21999143,665.6970726,cover,dynamic,man,pat,O
479,184,287.6388889,270.5,2921.840343,3368,31065,5.616858238,4.725433526,5.200602716,5.210569978,0.036112438,16.22228762,561.6650934,6.579335793,4.03892944,5.700277544,5.788527112,0.253002789,26.58261847,615.6299748,cover,dynamic,man,pat,O
1121,190,637.8981481,762,98079.62504,3619,68893,5.544186047,3.856820744,4.640948345,4.778916355,0.277677827,12.4348798,501.2224213,7.987967914,4.690566038,6.160923755,6.105375165,0.853865221,15.19359328,665.3797656,cover,dynamic,man,rub,O
1339,174,627.462963,627,97136.68086,4083,67766,5.429149798,4.694945848,5.014894026,5.00495463,0.017381915,10.31451463,541.6085548,7.824295011,4.379679144,6.015632149,5.868331751,0.80181584,17.38470185,649.6882721,cover,dynamic,man,rub,O
1077,225,704.3703704,746,76739.09519,4037,76072,5.514056225,4.01144641,4.64764091,4.682294312,0.165304469,10.23350467,501.9452183,7.648876404,4.716024341,6.285239797,6.27878327,0.762330764,14.21184647,678.8058981,cover,dynamic,man,rub,O
1358,543,1055.388889,1076.5,38466.09034,4485,113982,5.296398892,4.440464666,4.834614638,4.784828796,0.030692815,6.262388801,522.1383809,7.804878049,4.429455446,6.783930569,7.031360212,0.912585714,8.390188687,732.6645014,cover,dynamic,man,rub,O
428,177,275.8425926,267,3282.657234,3378,29791,5.805970149,4.708791209,5.310846759,5.324366332,0.035205892,16.01340844,573.5714499,6.535460993,4.581939799,5.450118242,5.466343042,0.200285144,28.75543312,588.6127701,cover,dynamic,man,scratch,O
460,201,313.25,304,3215.516355,3835,33831,5.357798165,4.330049261,5.004075062,5.021421108,0.04447771,15.57153746,540.4401067,6.379591837,4.192192192,5.299056274,5.286570799,0.227228653,26.54678709,572.2980776,cover,dynamic,man,scratch,O
495,204,331.4444444,320.5,4050.529595,3677,35796,5.509727626,4.557268722,4.961031073,4.968250388,0.03864658,15.60339918,535.7913559,7.602536998,5.913207547,6.655277762,6.640779115,0.137047268,19.8547796,718.7699983,cover,dynamic,man,scratch,O
462,202,281.8055556,267,2750.363707,3084,30435,5.526104418,4.348484848,5.097223231,5.124130665,0.048747177,18.73582203,550.5001089,8.028138528,5.792682927,6.750940508,6.697294199,0.214873096,29.53461871,729.1015749,cover,dynamic,man,scratch,O
539,251,356.8981481,339,3592.727847,2932,38545,5.465753425,4.818181818,5.167350925,5.180180361,0.016686418,12.57550696,558.0738999,7.264102564,6.045540797,6.667370269,6.675406146,0.048196872,15.81326279,720.075989,cover,dynamic,man,stroke,O
682,272,415.4722222,397.5,9471.410436,3444,44871,5.582317073,4.896130346,5.212562675,5.209842789,0.014824519,11.58237208,562.9567689,7.14484127,6.12596401,6.642707475,6.637337604,0.057524809,18.20621805,717.4124073,cover,dynamic,man,stroke,O
638,226,378.6203704,387.5,5951.602198,3295,40891,5.540145985,4.969849246,5.212613827,5.194528395,0.019220752,11.52272859,562.9622933,7.070895522,6.029411765,6.532396866,6.516614811,0.040745127,18.28307751,705.4988615,cover,dynamic,man,stroke,O
556,278,400.4907407,400.5,5292.812998,3248,43253,5.5,4.776995305,5.114011165,5.122378168,0.023141873,12.78694045,552.3132058,7.60125261,5.900584795,6.626677455,6.627739782,0.090413287,20.6175001,715.6811651,cover,dynamic,man,stroke,O
495,155,234.2407407,221,2710.053652,3370,25298,5.758293839,4.756097561,5.220472404,5.193536651,0.038427789,16.95289448,563.8110197,6.130890052,4.701010101,5.576842698,5.597234712,0.089591025,21.60691597,602.2990114,cover,dynamic,man,tickle,O
292,165,217.2314815,212,790.7216165,1969,23461,5.883561644,5.028037383,5.434558937,5.440394999,0.03036496,16.28422423,586.9323652,6.253275109,5.270935961,5.737197497,5.739319413,0.059084005,23.95750794,619.6173297,cover,dynamic,man,tickle,O
478,177,242.9444444,231,2694.931464,3501,26238,5.835978836,4.944055944,5.349996662,5.337250211,0.038682722,16.67254266,577.7996394,7.209090909,5.016216216,6.06396282,6.0865625,0.175826767,29.61161514,654.9079846,cover,dynamic,man,tickle,O
357,180,246.5277778,241,1242.475857,2299,26625,5.672268908,4.742307692,5.192068473,5.164656877,0.03554742,15.11819132,560.7433951,6.497975709,4.579831933,5.597926983,5.599826093,0.078170254,19.15295941,604.5761142,cover,dynamic,man,tickle,O
1981,1685,1856.944444,1886,7730.109034,2072,200550,4.908515535,4.678740157,4.770863904,4.76425562,0.002519799,2.819396452,515.2533016,7.299114122,7.090044743,7.208045643,7.207434042,0.002072803,3.372115219,778.4689294,cover,static,man,constant,O
2053,1912,1980,1979.5,809.1588785,2246,213840,4.82979798,4.665310275,4.759512901,4.759553784,0.000897482,2.975130883,514.0273934,7.298407807,7.112219451,7.232050346,7.232952444,0.001302193,3.385533253,781.0614374,cover,static,man,constant,O
2220,1916,2096.925926,2126,5605.433714,2388,226468,4.784323515,4.59602649,4.686364739,4.68293102,0.002060883,2.445089259,506.1273918,7.362807657,7.182428941,7.274253822,7.274854451,0.001519954,3.264216617,785.6194128,cover,static,man,constant,O
2202,2089,2157.324074,2160,675.3799758,1856,232991,4.735996327,4.628051699,4.675796019,4.674833813,0.000514004,2.555265878,504.9859701,7.341311632,7.213211845,7.271423139,7.272810484,0.000744282,2.930918334,785.313699,cover,static,man,constant,O
217,166,191.6666667,192,119.1401869,1247,20700,5.726804124,4.945945946,5.291670218,5.291698484,0.02460385,16.44539055,571.5003836,5.924418605,5,5.479072134,5.484373304,0.027734269,17.8334538,591.7397905,cover,static,man,notouch,O
228,164,191.8796296,192,187.3778989,1579,20723,5.786516854,4.895287958,5.268905358,5.272191158,0.029321806,19.84335269,569.0417787,5.892307692,4.933333333,5.460773522,5.490383726,0.047647694,24.50828784,589.7635404,cover,static,man,notouch,O
232,165,193.6574074,193,160.8441502,1553,20915,5.788043478,4.715116279,5.301354918,5.327983222,0.030368714,17.80745952,572.5463312,6.115183246,4.897959184,5.453110142,5.45210728,0.051312394,25.28583343,588.9358953,cover,static,man,notouch,O
232,158,192.0277778,192,172.7749221,1571,20739,5.728395062,4.813636364,5.294531712,5.28964782,0.028572596,20.56982053,571.8094249,5.957219251,4.76076555,5.448579206,5.447494328,0.047566009,24.89908166,588.4465542,cover,static,man,notouch,O
433,196,272.6111111,264,1943.342679,3333,29442,5.605263158,4.907258065,5.200172521,5.20823762,0.018932679,15.18628333,561.6186322,6.562753036,5.145833333,5.751387925,5.737052391,0.050258455,21.7214621,621.149896,cover,static,man,pat,O
525,222,317.9907407,295.5,4145.467203,3206,34343,5.446428571,4.484375,5.007706781,5.003533569,0.027667089,15.11990227,540.8323324,6.372469636,5.363057325,5.927590277,5.915217963,0.039783922,16.77195748,640.1797499,cover,static,man,pat,O
580,226,289.3888889,272.5,3265.884735,3774,31254,5.5125,4.62601626,5.099153941,5.095260601,0.028026905,16.44168451,550.7086256,6.693103448,5.656804734,6.051805787,6.058686191,0.053140869,15.33554448,653.595025,cover,static,man,pat,O
554,229,303.4351852,269,7096.99576,5204,32771,5.561752988,4.735632184,5.201064407,5.201489042,0.020779161,13.54106451,561.7149559,6.716606498,5.624,6.118652154,6.111208743,0.070505563,21.63747619,660.8144326,cover,static,man,pat,O
1746,474,1304.324074,1311,76448.78184,5754,140867,5.225541886,4.682788051,4.941973097,4.922059958,0.019661379,4.847014008,533.7330945,7.687550201,4.934848485,6.556912322,6.924992976,0.801665264,6.881008189,708.1465308,cover,static,man,rub,O
1143,331,685.2592593,698,46860.69851,5081,74008,5.396181384,4.407744875,4.868771368,4.818996802,0.075402942,8.999972703,525.8273077,8.482526882,5.084051724,6.8681984,6.918814059,1.061127315,13.43999394,741.7654272,cover,static,man,rub,O
1498,265,911.8703704,1031,148182.8055,6289,98482,5.567307692,4.828596803,5.146616558,5.135983369,0.035321744,8.534672208,555.8345883,7.413043478,5.158959538,6.129629052,6.105760839,0.404438043,11.11281769,661.9999376,cover,static,man,rub,O
1490,328,1019.175926,1120,116411.1931,4047,110071,5.56097561,4.276595745,4.736787385,4.689445416,0.115388267,6.766851947,511.5730376,7.545098039,5.380986419,6.457122515,6.223981376,0.392891106,8.374027473,697.3692316,cover,static,man,rub,O
734,219,410.5185185,397,12712.47629,5776,44336,5.597938144,4.872180451,5.198115382,5.186047498,0.029839011,14.30302113,561.3964613,6.431578947,4.482889734,5.341758852,5.352256558,0.206997909,23.80245506,576.909956,cover,static,man,scratch,O
912,298,484.5462963,462,12609.68943,6458,52331,5.653450808,4.589836661,5.092052858,5.109011269,0.039207414,12.5240969,549.9417087,7.707317073,5.461538462,6.49239312,6.504790963,0.253734814,20.52061393,701.178457,cover,static,man,scratch,O
549,250,356.9722222,350,4601.69081,4636,38553,5.375,4.202811245,4.944031197,4.971130547,0.048762249,17.24618158,533.9553692,6.326693227,4.650537634,5.504368511,5.542453758,0.103056419,27.51283497,594.4717992,cover,static,man,scratch,O
932,246,410.5185185,376.5,17113.05573,5808,44336,5.412878788,4.058361392,4.847724766,4.864088857,0.074491113,17.71173573,523.5542747,6.314393939,4.395348837,5.267657788,5.298326406,0.150648255,33.21482511,568.9070412,cover,static,man,scratch,O
512,197,296,287.5,3099.121495,3317,31968,5.725,4.925081433,5.28004169,5.284652663,0.019988557,14.86754959,570.2445025,7.320261438,5.756880734,6.568341312,6.557392473,0.07820907,18.2440584,709.3808617,cover,static,man,stroke,O
582,203,326.3981481,298,6930.148408,4502,35251,5.703571429,4.901459854,5.256434012,5.24958732,0.02090549,14.01930169,567.6948733,7.517857143,5.465648855,6.484176385,6.471625746,0.13125065,24.54828516,700.2910496,cover,static,man,stroke,O
526,167,313.7407407,287,8359.614399,3687,33884,5.690217391,4.924901186,5.247335934,5.24746795,0.019115266,12.97281099,566.7122809,7.008403361,5.641025641,6.435758009,6.453368655,0.080269936,17.09809878,695.0618649,cover,static,man,stroke,O
619,198,314.5925926,310,6921.626861,2853,33976,5.548672566,4.79047619,5.226175779,5.23824568,0.018599042,14.86822744,564.4269841,7.115151515,5.547528517,6.341780499,6.384809743,0.114911667,18.28704883,684.9122939,cover,static,man,stroke,O
626,322,426.4074074,420,2736.112842,3434,46052,5.66,5.076923077,5.409418393,5.42382989,0.010962112,10.55682119,584.2171864,6.591780822,5.602409639,6.165700547,6.188632173,0.055029783,17.29783013,665.8956591,cover,static,man,tickle,O
691,347,452.9722222,439,4664.793614,3748,48921,5.605922551,5.182692308,5.415008789,5.429412547,0.009929889,10.26442221,584.8209492,6.8175,5.947643979,6.302794185,6.271081336,0.028254712,15.23361764,680.701772,cover,static,man,tickle,O
585,345,426.0092593,422,1939.766269,3307,46009,5.596112311,5.092909535,5.364647777,5.380849892,0.00836588,9.483964086,579.3819599,6.5,5.850117096,6.149419417,6.131305013,0.017386436,12.92744671,664.137297,cover,static,man,tickle,O
641,330,451.8611111,442,3518.064642,3849,48801,5.652380952,5.112612613,5.388492965,5.391492004,0.011375598,10.51108847,581.9572402,6.424479167,5.487972509,5.975486709,5.982503268,0.035029156,15.27379475,645.3525646,cover,static,man,tickle,O
2445,2192,2331.759259,2331,3444.801315,2287,251830,4.547473868,4.388529539,4.466041339,4.466335096,0.001730903,2.560044672,482.3324646,5.572018159,5.345479082,5.469196469,5.471110441,0.00187602,2.546932735,590.6732187,none,dynamic,man,constant,O
2443,2155,2317.333333,2318,4238.728972,2597,250272,4.708531832,4.396643471,4.568685307,4.572804519,0.006799078,2.672119504,493.4180131,5.567239212,5.352992194,5.461618671,5.453062468,0.002926343,2.428775706,589.8548165,none,dynamic,man,constant,O
2511,2283,2388.916667,2396,3730.656542,2337,258003,4.69895288,4.387906211,4.53498399,4.554844399,0.007193638,2.352334831,489.778271,5.594149155,5.362723701,5.462707568,5.455529034,0.002747752,2.775801932,589.9724174,none,dynamic,man,constant,O
2568,2418,2499.916667,2498,988.3574766,2490,269991,4.604845115,4.377108434,4.499908234,4.499404115,0.004107775,2.372018002,485.9900893,5.607300441,5.350403226,5.474144732,5.473999467,0.003625606,3.282108984,591.207631,none,dynamic,man,constant,O
177,89,129.8240741,129.5,322.594929,1100,14021,6.052238806,4.792307692,5.44255526,5.428480204,0.073372038,28.15208256,587.7959681,6.177777778,4.553398058,5.46261283,5.445747396,0.088043793,27.52641269,589.9621856,none,dynamic,man,notouch,O
161,94,128,127.5,221.1588785,1229,13824,6.098214286,4.818965517,5.538147744,5.535291515,0.062810369,32.53118358,598.1199564,6.144067797,4.887218045,5.546153957,5.547921071,0.062945059,25.83380029,598.9846274,none,dynamic,man,notouch,O
170,106,135.9074074,136,242.8885427,1451,14678,5.992,4.823529412,5.432838405,5.427572428,0.058948966,27.90432296,586.7465477,6.165137615,5.007692308,5.600653209,5.611853832,0.053083014,22.10331016,604.8705466,none,dynamic,man,notouch,O
