"V2","V3","V4","V5","V6","V7","V8","V9"
11,4,0,5,4,3,10,1
14,3,2,4,0,1,8,0
18,4,2,3,0,0,11,0
16,5,0,4,0,4,10,2
12,5,2,6,2,3,8,1
16,2,3,2,2,1,9,0
6,2,1,2,2,2,6,0
9,7,5,2,2,0,8,2
12,4,3,3,3,1,12,1
18,2,1,4,3,1,12,0
18,6,1,1,3,0,10,1
17,5,3,3,2,2,10,2
13,4,2,3,1,2,8,2
17,4,2,1,5,3,10,1
7,3,3,1,1,1,9,1
12,8,4,3,2,1,9,6
10,6,1,3,3,3,12,5
16,2,2,0,0,0,14,0
18,6,2,1,0,0,15,1
18,6,1,2,5,4,15,2
13,4,4,2,2,2,10,0
16,4,3,0,3,1,9,1
7,4,3,4,12,10,24,8
13,8,2,4,18,9,37,4
12,6,2,5,14,7,22,7
15,3,0,3,40,11,96,7
16,5,2,3,47,16,90,6
17,5,0,4,28,13,38,5
14,7,2,2,14,7,20,7
16,4,1,3,19,10,24,6
12,4,6,5,16,8,19,2
11,9,2,4,18,5,21,4
11,7,2,2,14,6,15,3
15,5,1,0,37,3,31,1
13,4,1,1,37,5,33,0
15,8,0,2,23,3,22,3
16,7,3,3,14,1,17,3
16,4,3,2,17,2,17,0
8,2,3,2,14,6,14,1
11,8,4,3,15,7,20,5
10,7,2,3,15,9,16,2
15,3,2,0,40,9,32,1
14,4,1,3,48,9,29,0
14,7,0,1,25,7,20,1
15,4,1,1,19,7,16,1
14,4,1,1,19,9,16,0
10,4,3,1,14,5,15,2
11,7,4,5,19,8,22,4
10,8,2,5,15,5,14,4
15,3,1,0,44,2,21,2
16,5,3,0,57,3,24,0
13,6,2,0,29,5,13,2
14,6,2,2,19,4,13,2
15,5,6,2,18,6,13,3
6,8,2,3,13,5,14,2
13,6,2,5,18,6,26,5
10,8,0,5,16,7,18,3
13,4,0,5,39,6,34,0
14,8,0,5,46,4,36,4
15,6,1,1,27,6,26,0
15,4,0,3,20,5,21,2
13,6,1,4,19,4,14,2
9,4,2,3,14,6,18,3
11,10,2,8,21,7,27,5
9,6,1,5,15,6,15,3
13,5,1,5,46,4,35,1
12,7,0,5,50,6,37,0
16,8,1,4,30,5,24,2
14,6,3,5,20,3,17,3
14,7,0,2,16,2,19,2
14,5,3,5,14,7,14,5
12,6,4,5,21,5,20,5
14,5,1,3,13,5,14,1
19,1,1,2,41,4,23,1
19,5,1,4,47,4,23,4
18,5,3,2,26,6,17,2
18,4,2,4,19,5,14,4
16,6,1,2,18,4,11,6
9,6,3,2,15,5,14,5
15,5,3,4,18,3,22,2
12,5,4,3,14,6,16,4
16,5,0,2,39,6,23,1
17,5,0,0,45,2,24,3
19,4,3,3,25,5,18,2
18,8,2,4,20,4,13,3
17,5,2,0,17,6,12,2
9,5,2,4,13,7,17,2
13,6,2,3,18,6,24,2
11,5,3,3,13,4,16,1
20,4,3,1,40,3,29,0
17,4,0,1,44,3,26,0
19,5,1,4,28,5,21,0
17,4,4,4,21,2,16,1
17,6,2,3,15,7,14,0
11,8,2,4,15,7,17,4
15,7,1,2,20,5,26,3
13,7,3,3,11,5,15,5
17,8,1,0,35,3,28,2
21,4,0,0,41,4,27,0
20,6,1,4,25,4,21,1
18,5,4,0,19,4,15,1
19,4,1,2,19,6,15,2
10,8,3,4,12,3,16,4
13,7,0,2,18,6,21,3
15,6,4,4,16,4,16,3
18,8,2,2,40,1,23,3
18,7,0,1,44,4,24,3
19,6,1,3,25,2,18,0
18,5,1,3,20,3,14,2
19,10,3,2,17,5,13,6
12,7,5,2,14,3,16,1
14,5,2,3,17,4,22,0
12,5,3,4,12,2,14,2
18,4,0,0,26,3,22,0
17,6,2,1,31,0,21,0
18,3,2,4,21,3,17,1
15,4,3,3,15,4,12,2
17,7,0,0,16,4,10,3
13,6,2,3,11,5,19,1
16,6,3,3,16,3,23,1
12,6,5,4,10,5,14,2
20,4,0,0,23,5,26,0
23,5,2,1,26,5,22,2
21,4,2,3,15,5,17,2
19,5,3,2,14,7,14,0
23,5,3,0,13,4,14,0
11,6,0,4,5,5,13,4
13,8,2,1,10,1,16,3
11,6,4,6,7,3,10,6
16,6,3,3,11,2,12,0
19,6,2,0,12,0,12,0
17,3,0,2,10,2,10,0
13,4,1,2,8,5,8,0
17,5,3,1,7,1,10,2
10,6,1,1,4,3,12,3
13,7,2,4,6,3,15,5
10,7,4,4,4,2,11,8
15,6,2,0,6,0,10,1
18,6,0,1,5,0,13,4
14,3,0,3,6,1,11,5
13,6,3,3,3,0,10,4
17,7,2,0,7,0,10,3
9,5,3,2,2,4,9,4
13,9,3,3,2,3,14,5
10,4,1,4,5,2,10,5
15,7,1,5,0,2,9,5
16,8,3,0,1,1,10,5
17,3,0,0,3,1,9,3
10,4,1,3,4,5,6,4
15,5,2,1,2,3,6,3
9,5,3,3,0,3,8,0
11,7,1,2,4,2,10,2
10,3,2,3,3,3,7,2
16,6,2,4,0,2,13,3
16,7,0,1,1,2,11,1
19,5,1,2,1,2,9,1
12,3,2,5,2,2,6,4
13,2,2,2,2,1,7,2
8,4,2,3,0,0,7,0
10,4,2,2,1,2,9,2
10,4,2,4,2,0,8,1
18,6,3,3,0,0,14,0
17,5,0,1,0,0,9,0
16,4,0,2,1,0,8,0
11,3,2,4,3,1,9,2
16,3,3,2,2,1,7,1
7,4,1,4,2,3,6,1
9,5,2,1,2,5,5,2
9,3,2,3,4,1,7,2
16,3,1,2,2,2,12,1
17,4,2,1,2,1,9,0
18,5,1,0,1,2,8,0
12,3,0,4,4,1,8,1
17,4,3,2,4,1,8,1
7,5,1,0,0,2,6,2
9,5,2,2,2,4,6,3
10,6,1,3,3,3,7,4
17,6,0,0,0,2,10,3
19,5,2,0,1,2,7,0
16,4,1,2,3,1,7,1
9,1,1,1,1,1,5,1
16,3,4,0,0,3,5,0
7,3,2,0,2,1,6,2
9,5,1,3,2,1,6,0
11,5,2,3,0,1,8,2
14,5,0,2,0,0,8,1
18,6,2,0,1,0,10,1
17,5,1,3,1,3,9,3
11,3,2,2,2,2,4,2
17,3,3,1,0,1,7,2
6,5,2,2,3,1,8,0
10,7,0,3,3,2,7,1
12,4,2,1,4,1,9,3
16,4,0,1,2,0,12,1
18,6,0,3,2,0,10,0
18,5,0,2,4,1,8,0
11,3,3,3,3,0,6,2
16,3,0,2,1,2,6,0
5,4,0,0,2,2,4,3
8,5,3,1,1,1,9,2
10,4,3,2,2,3,11,2
15,6,2,2,0,0,10,0
19,4,0,1,3,0,11,0
16,6,1,0,2,0,9,2
11,6,2,2,2,2,8,2
19,6,0,2,2,2,9,1
6,5,0,2,3,2,5,1
10,7,1,5,2,2,6,1
11,5,0,2,1,3,9,3
15,6,2,2,0,2,9,2
18,6,1,4,1,3,9,0
17,4,0,2,2,2,8,1
12,3,2,3,0,4,6,3
18,6,2,4,0,5,10,3
5,6,1,2,2,0,4,2
9,6,1,3,2,1,7,3
9,3,3,3,0,3,9,2
15,7,0,3,0,1,9,0
19,5,0,3,1,2,8,0
17,2,1,4,3,1,8,2
11,5,2,3,2,4,6,2
19,5,0,4,0,4,7,0
6,4,1,3,1,0,6,0
9,8,1,0,5,2,7,2
10,4,1,1,3,2,8,0
14,6,0,2,1,0,10,1
17,6,0,0,1,0,10,2
18,5,0,0,1,2,8,0
11,3,2,5,2,3,5,2
17,7,0,0,3,1,7,2
7,4,0,1,3,2,6,0
11,5,4,5,4,2,8,2
10,4,1,2,1,0,7,4
14,7,2,6,1,0,10,3
18,6,1,6,2,0,9,0
17,6,1,6,3,0,8,3
10,4,2,6,3,4,6,2
15,5,2,3,0,2,9,2
5,5,1,6,0,1,5,1
10,1,3,7,3,1,9,3
9,5,2,8,0,2,10,3
13,6,1,8,2,2,8,0
19,3,2,6,2,1,8,3
17,3,2,9,1,0,9,1
10,5,3,6,3,2,9,1
17,2,2,5,1,0,5,2
4,6,1,0,1,2,6,0
9,5,2,4,4,2,6,2
12,6,2,5,1,2,9,4
16,7,0,7,0,1,13,0
17,4,2,6,0,3,8,0
19,6,1,8,1,1,8,2
11,7,3,6,1,3,8,1
17,3,0,6,0,4,7,0
7,2,2,3,3,0,6,2
8,7,2,6,3,1,11,0
10,5,4,4,3,3,8,4
18,5,2,7,2,0,11,0
18,5,3,8,1,1,9,1
16,6,2,5,4,0,10,0
11,3,5,5,3,2,7,2
18,5,1,5,0,2,6,1
9,3,0,5,1,0,5,1
10,6,1,9,3,1,8,3
10,3,1,4,2,3,8,3
17,3,0,8,0,1,12,0
18,5,0,9,1,0,8,0
17,5,1,5,2,0,8,1
11,2,2,6,3,2,9,0
20,4,1,4,3,2,8,0
6,4,0,4,1,1,6,3
8,8,2,10,1,3,9,4
12,5,1,7,2,3,8,1
15,5,0,8,2,0,10,1
19,6,0,11,0,0,8,1
17,4,1,7,0,3,8,2
12,4,0,7,3,4,8,0
20,6,0,8,1,1,7,3
6,5,0,4,1,1,8,1
8,4,4,5,4,2,9,2
13,5,2,6,3,2,7,3
15,5,1,8,0,0,9,2
17,6,1,9,0,1,11,1
17,4,1,8,1,2,9,2
11,5,2,4,3,2,5,4
17,6,0,6,0,0,8,3
6,4,0,2,5,0,6,4
7,5,3,0,5,4,9,2
11,3,2,2,5,4,9,2
15,5,0,0,4,0,10,2
17,5,2,0,3,1,9,1
18,2,3,3,3,0,10,1
11,4,4,2,6,4,8,2
15,6,2,2,4,3,6,1
7,7,0,2,17,6,27,3
11,6,3,5,20,11,34,4
10,10,0,5,16,7,24,4
16,5,0,0,46,9,124,1
19,7,4,2,55,12,134,2
18,7,0,1,30,10,46,2
13,5,0,3,18,8,24,2
20,4,2,2,16,7,27,2
10,8,0,3,22,6,27,5
13,8,3,5,23,7,34,4
10,9,1,4,19,7,21,5
13,8,0,2,55,10,70,3
16,9,0,5,64,7,75,1
16,7,0,1,33,7,37,2
12,9,0,1,22,8,22,4
17,4,0,3,19,8,23,1
9,4,2,3,19,5,22,3
11,6,1,5,19,8,22,3
11,7,3,4,17,8,16,3
12,5,0,2,62,9,42,0
13,8,0,4,80,7,47,0
15,5,1,2,36,9,26,2
10,7,2,5,25,8,18,2
14,7,1,5,22,7,19,1
14,5,5,3,16,11,21,4
12,8,3,1,23,9,22,3
13,6,2,3,17,7,18,1
20,2,0,2,52,9,41,0
21,4,3,0,70,11,43,3
20,4,2,2,33,9,28,1
18,4,2,2,24,9,19,2
20,5,4,2,18,9,18,3
11,5,4,4,18,5,22,4
9,8,3,3,17,7,21,4
12,9,1,2,17,7,17,3
17,3,0,0,48,0,40,0
18,6,2,3,56,5,39,0
17,6,1,2,28,5,27,3
15,4,4,1,22,5,18,2
18,6,2,2,19,5,19,0
10,7,3,4,17,11,23,5
13,6,2,3,21,9,23,3
12,7,0,5,16,7,16,2
14,5,0,1,43,6,35,2
17,8,4,0,54,7,39,0
18,9,0,0,28,6,25,2
15,5,2,5,19,7,16,0
18,6,3,4,17,5,17,1
11,8,3,5,17,8,22,5
13,5,3,4,19,8,22,0
12,9,2,1,14,10,14,3
14,6,0,1,38,7,28,3
21,5,0,7,44,7,27,0
15,8,3,2,25,6,17,1
14,6,1,1,16,7,12,3
19,5,0,4,16,6,15,3
14,4,3,4,16,6,22,4
14,5,0,3,17,9,22,3
13,7,2,3,14,7,17,5
17,5,0,0,38,7,27,2
19,5,0,3,38,7,25,0
16,6,2,1,23,9,17,1
13,5,0,3,16,6,11,3
18,6,1,4,16,7,13,1
11,5,3,5,15,9,22,3
13,5,4,2,18,7,22,3
14,7,2,3,15,6,18,2
19,2,1,1,34,8,26,1
19,7,1,2,38,3,24,0
17,7,3,1,23,6,20,3
14,4,1,1,16,6,14,3
19,4,0,1,14,7,11,1
13,8,4,3,15,3,24,3
11,7,2,4,18,4,23,2
12,6,4,4,14,3,15,4
18,5,0,0,33,2,28,2
19,6,0,1,35,0,27,0
19,5,0,3,20,3,17,1
12,5,3,3,16,1,13,0
19,6,2,0,14,3,15,1
14,7,1,4,13,5,19,2
10,8,4,3,13,6,18,3
12,7,1,4,14,5,12,3
17,5,0,2,23,8,18,4
14,5,0,5,24,4,18,0
17,7,4,1,17,6,15,0
14,6,2,5,11,6,12,3
19,4,0,3,12,4,13,1
11,9,0,2,13,6,19,4
13,6,0,4,11,7,20,3
9,6,4,5,10,6,13,2
15,9,1,3,17,4,13,0
16,4,0,1,18,1,12,0
16,5,0,3,13,5,12,1
12,7,2,2,12,6,9,2
18,6,3,2,12,2,10,0
13,9,6,1,4,4,18,6
12,8,1,5,6,5,17,3
9,5,2,2,7,4,8,2
13,7,1,1,8,1,14,1
16,10,0,1,10,1,15,4
16,6,2,3,9,4,10,1
9,3,1,3,10,2,8,1
15,6,1,2,5,2,8,3
14,5,3,4,4,7,16,4
10,6,2,5,6,6,15,3
11,7,4,2,4,4,11,3
16,7,3,2,1,7,14,3
16,4,0,2,1,5,14,3
15,4,1,5,2,3,8,0
10,4,3,2,2,3,7,0
16,6,1,4,1,5,9,2
11,6,3,3,0,3,14,5
12,8,1,5,2,6,14,3
11,4,2,4,3,3,12,1
16,5,2,0,3,0,11,0
16,6,0,1,3,2,12,0
17,6,1,2,2,1,9,0
11,6,3,0,4,1,7,2
14,8,1,2,0,2,7,1
8,5,3,3,1,4,7,3
9,5,3,3,4,2,10,0
11,7,4,3,2,3,9,1
16,7,2,1,0,0,9,2
17,6,0,0,3,2,13,1
14,6,1,2,3,2,9,0
13,7,4,1,2,1,5,1
17,7,1,1,4,2,8,2
6,4,3,1,2,3,5,0
10,9,2,2,2,2,8,3
10,4,3,3,4,3,10,4
14,7,2,2,1,2,10,0
17,8,1,3,2,2,10,1
16,7,0,2,0,0,9,1
11,5,3,3,2,2,9,2
14,7,3,3,4,3,8,0
5,2,1,5,0,1,6,2
10,7,1,5,2,3,10,3
10,5,4,6,2,4,10,2
14,6,0,6,0,0,11,0
17,6,0,9,0,1,10,2
17,6,3,5,3,2,10,1
10,5,2,7,2,4,7,2
14,6,0,7,0,3,7,2
7,3,0,2,1,0,7,3
8,7,2,4,3,3,10,2
10,5,2,5,3,2,9,1
15,8,1,5,0,0,9,2
17,6,0,7,1,0,10,0
16,5,1,6,3,2,8,1
13,6,1,7,3,2,6,3
16,8,0,6,0,2,8,0
6,4,1,5,2,1,7,0
10,7,3,5,1,2,10,2
9,4,4,7,5,3,9,1
14,8,3,7,1,0,11,1
18,5,0,7,2,0,12,0
17,5,3,6,3,4,10,3
11,4,4,3,3,3,9,1
15,7,4,8,1,1,8,0
7,5,2,3,1,4,4,1
9,5,3,5,3,3,9,2
10,5,1,8,2,3,9,3
14,6,1,5,0,0,10,1
18,5,1,7,1,0,14,0
14,6,1,7,5,3,11,2
11,7,1,5,3,3,8,3
15,4,2,7,1,2,10,0
6,7,0,5,2,2,7,4
10,6,2,6,0,0,8,3
10,6,2,6,2,3,11,1
14,7,0,8,1,3,10,1
17,7,1,9,3,0,11,1
15,5,2,6,1,1,9,1
11,7,0,5,1,3,9,2
12,4,0,6,2,3,7,1
6,4,3,3,1,1,6,3
13,6,1,4,2,2,9,2
10,6,3,7,5,3,10,3
15,6,2,7,2,3,8,2
16,7,2,7,0,0,11,1
17,5,1,6,2,0,9,1
11,6,1,7,2,1,6,3
15,7,2,9,1,3,6,1
7,4,4,6,2,0,6,1
10,6,2,5,1,2,9,1
11,6,2,5,3,3,8,3
17,7,2,7,1,0,12,0
18,9,3,7,0,0,11,1
17,6,1,7,2,2,7,1
11,5,0,6,3,1,7,2
17,6,3,8,0,1,8,1
5,3,2,6,3,1,6,1
11,6,2,9,4,0,12,2
11,4,2,7,2,4,10,2
15,5,0,6,2,2,14,0
17,3,1,6,0,0,13,0
19,4,3,7,1,2,11,0
10,5,1,4,3,2,9,1
16,4,2,5,1,3,11,0
6,3,4,2,0,2,8,3
8,8,1,4,1,2,10,5
10,7,2,7,2,2,10,4
17,8,2,7,2,0,15,3
17,6,1,6,0,1,12,3
15,7,1,8,3,2,10,1
12,6,2,7,5,0,8,3
16,7,2,8,0,1,9,1
7,4,4,5,2,2,5,2
10,7,3,7,2,3,10,2
9,6,1,6,1,1,8,1
14,6,0,8,2,1,10,0
18,6,0,8,1,0,11,1
15,7,3,8,2,0,11,2
11,6,2,7,0,2,6,4
15,5,1,5,2,1,11,0
8,3,1,4,2,2,9,0
8,6,2,5,2,2,9,3
10,6,3,6,3,4,9,0
14,5,1,9,1,0,11,0
18,5,0,8,0,1,10,0
16,6,1,6,0,2,8,0
11,6,1,6,4,3,7,2
14,3,0,6,1,1,7,2
7,6,1,3,0,5,8,2
10,7,3,5,3,1,11,3
11,5,2,5,1,1,11,2
17,6,2,8,2,2,12,1
18,7,3,7,0,1,14,1
17,5,0,5,2,0,12,0
14,5,2,8,1,3,9,1
15,4,2,8,0,2,10,0
6,4,2,5,1,3,5,2
8,8,2,6,3,2,7,3
9,4,1,6,2,3,8,1
15,6,2,8,2,1,8,3
16,8,2,8,0,2,10,5
15,7,0,7,2,0,9,0
11,5,3,6,4,2,6,2
14,3,1,9,0,2,8,3
6,4,1,2,1,2,9,0
12,6,3,5,4,1,10,1
12,5,1,8,2,2,10,2
16,6,1,6,2,2,12,0
19,8,2,7,1,0,12,1
16,5,0,8,4,2,9,2
12,6,3,6,2,3,9,4
14,7,3,5,3,2,8,3
5,4,2,5,1,2,8,1
11,7,4,6,1,3,12,1
12,5,2,7,2,1,12,1
17,6,1,9,2,2,12,0
18,7,1,7,0,1,13,0
18,5,1,5,1,2,10,0
12,5,1,7,2,3,7,0
14,4,2,6,0,2,7,1
5,3,2,5,2,3,6,1
9,8,1,5,1,0,11,1
12,6,0,5,3,1,10,0
18,4,0,10,0,0,11,2
20,8,2,8,1,0,14,1
17,6,2,5,2,1,10,0
14,5,1,7,2,1,9,2
15,4,2,6,0,0,10,2
6,5,2,3,0,2,8,3
10,6,3,3,3,1,8,1
9,4,1,0,2,2,9,3
16,5,0,3,0,0,13,2
17,8,4,1,2,0,17,2
16,7,3,2,2,0,12,2
13,5,2,2,2,2,8,3
15,5,2,0,1,1,12,2
10,5,3,4,11,12,30,4
14,9,4,3,10,10,33,3
11,7,3,1,8,8,20,4
17,5,0,2,16,9,71,1
15,8,2,1,21,11,77,4
16,6,2,3,14,11,35,2
14,6,1,1,11,10,20,2
15,4,0,4,12,8,21,4
11,7,2,0,13,4,25,1
14,7,3,3,15,5,23,2
11,5,2,4,11,3,19,4
13,4,0,0,25,3,45,2
18,7,0,0,26,8,46,3
18,7,0,4,19,4,28,2
14,6,2,1,12,5,19,4
18,5,2,4,15,6,18,6
9,5,3,5,12,5,18,4
13,10,3,2,15,7,17,4
12,6,1,3,11,5,16,1
13,5,0,3,21,3,22,0
14,5,1,0,25,5,26,2
17,7,0,2,15,5,20,1
16,4,1,2,13,5,14,1
16,5,0,1,13,4,12,2
9,9,3,2,12,7,17,3
12,6,2,1,13,11,15,4
9,6,1,3,11,10,12,3
14,2,3,0,22,6,21,1
14,7,1,0,24,9,23,2
17,6,0,1,17,7,16,0
15,4,3,1,11,5,13,2
16,6,2,0,12,6,13,4
10,8,3,2,8,9,18,5
13,8,4,3,8,9,15,4
9,7,1,3,9,9,13,7
15,4,2,0,11,7,21,2
16,7,3,2,15,9,21,1
16,6,0,3,11,6,15,3
12,3,2,1,8,5,12,4
15,3,3,0,9,8,13,1
11,5,4,2,14,8,16,5
15,7,5,4,10,7,15,4
12,9,2,3,11,9,12,2
16,5,2,2,14,6,15,1
17,1,0,0,18,6,17,2
18,5,1,1,11,8,13,0
15,8,1,4,9,6,9,1
20,5,3,2,10,8,10,5
12,6,4,1,11,10,19,2
16,7,1,2,13,6,17,4
13,6,1,1,12,7,12,4
16,6,3,2,16,4,17,2
19,7,0,0,21,5,15,5
17,6,0,1,16,5,11,1
14,5,3,2,9,5,11,3
17,4,2,0,12,6,12,2
11,7,5,2,8,9,15,5
14,8,0,1,11,7,15,7
13,7,0,2,9,8,13,3
17,6,2,0,16,6,14,0
16,6,1,0,22,5,15,5
16,7,0,0,15,7,15,3
13,7,3,0,12,6,8,2
16,5,1,0,13,5,10,3
12,5,3,6,7,13,19,4
13,9,1,2,10,12,14,3
13,6,5,3,11,9,10,5
16,3,0,3,11,6,15,3
16,4,0,0,15,9,15,6
16,7,3,0,13,8,12,2
14,6,4,5,9,6,9,4
15,4,2,2,11,6,10,4
13,6,0,4,6,13,17,3
12,7,3,3,7,12,14,3
12,4,2,4,7,9,11,5
15,4,0,0,5,8,16,2
13,5,0,1,8,11,13,1
17,6,1,1,7,8,10,3
16,5,2,2,5,7,10,4
16,4,0,5,7,8,13,3
11,7,2,5,7,9,19,3
12,10,3,1,6,9,13,4
11,5,5,1,9,7,10,2
18,6,1,0,5,7,14,2
16,8,0,1,5,8,16,3
16,6,5,0,6,6,11,1
14,5,2,1,5,6,8,4
14,7,3,2,6,9,12,4
10,6,3,2,4,8,15,2
14,4,3,2,5,7,13,6
11,4,3,3,5,6,14,4
14,5,3,0,2,6,13,1
17,6,0,0,1,7,12,0
16,4,3,2,7,5,9,2
10,4,3,1,4,4,9,2
13,4,5,0,2,6,11,2
12,7,1,5,3,7,16,4
13,6,1,2,1,5,11,5
13,6,0,3,2,4,11,1
16,7,0,2,1,4,7,2
16,6,0,0,0,3,10,0
17,3,1,1,2,4,10,2
11,6,2,1,4,7,6,2
14,5,3,1,2,0,8,3
11,8,0,3,0,4,15,4
12,6,1,2,3,5,10,2
12,6,2,4,3,4,9,4
16,8,0,4,0,0,8,1
15,7,0,1,0,1,13,2
16,5,0,2,4,1,9,2
13,8,0,3,1,1,6,3
13,5,1,2,1,2,7,1
10,5,3,2,2,3,9,2
13,6,2,1,2,1,7,2
11,6,3,3,3,0,8,4
16,6,2,2,0,1,11,0
18,6,2,1,0,3,10,2
17,6,2,1,3,0,7,2
10,6,1,2,0,1,7,3
18,5,0,3,1,3,8,1
5,4,3,0,5,0,7,0
8,6,2,1,1,3,9,1
9,4,4,0,4,4,8,3
16,6,0,0,1,0,12,2
15,3,2,1,1,0,11,0
15,4,3,0,2,3,9,2
11,4,2,1,2,1,7,1
14,3,2,2,0,1,7,0
6,3,2,5,2,4,9,0
11,7,0,6,4,2,8,2
10,5,3,5,3,2,9,1
15,6,2,5,0,0,12,0
20,3,3,3,0,2,11,0
16,6,3,5,5,2,9,2
12,4,1,4,2,2,7,0
17,3,1,4,0,1,9,0
7,4,1,5,1,2,7,1
10,7,1,5,1,2,9,1
11,9,3,5,3,5,11,5
14,6,0,5,1,3,8,1
16,6,2,5,1,0,10,0
17,5,2,6,1,1,10,2
12,4,2,5,3,5,7,2
16,5,2,5,4,1,7,1
4,4,1,4,0,1,6,4
8,5,0,6,1,5,8,2
8,6,0,4,3,3,7,4
15,7,1,6,4,3,10,1
16,6,1,6,0,0,9,2
15,5,0,5,0,4,9,2
11,8,2,6,3,3,7,2
15,6,1,5,2,3,8,2
7,2,4,4,2,2,7,0
8,6,2,5,4,4,5,1
11,4,1,4,3,2,10,1
15,4,3,7,1,0,11,3
16,6,1,8,2,3,7,2
16,5,0,6,2,1,8,1
11,6,1,5,4,2,5,2
17,6,1,9,0,3,4,2
7,4,2,4,2,2,9,1
9,8,3,6,1,3,9,4
12,6,3,3,2,3,12,5
16,5,2,4,2,0,12,0
19,3,1,8,0,1,11,1
16,4,2,4,1,3,9,1
12,5,3,4,4,3,9,1
18,3,2,5,1,2,8,1
4,5,2,2,1,3,6,4
7,10,1,4,2,3,9,4
10,5,3,5,3,2,9,0
15,5,2,7,1,2,11,0
15,7,0,4,0,2,10,1
16,4,1,3,6,2,9,1
13,6,2,5,2,2,8,1
16,4,2,5,1,3,6,1
7,5,1,3,2,2,6,0
6,9,2,3,1,2,6,3
9,7,2,4,1,3,8,3
16,5,1,6,1,1,12,2
15,6,0,6,2,0,10,1
16,6,2,6,0,2,9,0
12,6,3,4,2,2,8,5
15,5,2,5,3,0,6,2
7,4,1,4,1,2,8,0
7,7,3,3,1,4,7,4
11,6,0,6,3,3,9,1
15,6,0,8,0,1,11,0
15,6,1,4,0,4,8,0
16,6,0,6,0,2,8,1
11,6,2,6,4,3,9,3
15,5,2,8,0,4,6,1
8,3,3,4,0,3,8,2
8,6,2,3,3,2,10,4
13,5,3,4,3,3,7,1
16,5,0,5,0,3,11,0
16,5,0,6,2,2,8,2
17,8,2,5,3,2,9,4
12,7,2,4,2,4,8,1
14,6,0,7,1,2,4,1
7,5,3,7,2,1,10,1
7,5,3,6,2,1,7,2
11,5,3,5,3,0,10,3
17,7,0,5,0,0,12,2
17,5,0,7,0,0,8,0
18,6,3,6,2,0,8,0
12,5,2,5,3,2,9,3
16,3,1,3,2,3,7,1
7,6,3,4,0,3,8,2
8,7,2,4,3,2,9,2
11,6,1,7,3,2,8,3
15,5,2,7,0,1,11,0
16,5,3,7,0,0,9,0
17,7,1,6,5,2,10,2
12,5,0,7,1,4,8,2
17,3,2,5,1,3,9,1
6,3,1,4,2,3,10,2
6,4,4,7,2,2,6,0
12,8,1,7,1,3,8,1
15,6,0,6,1,0,12,2
16,6,2,5,0,3,11,2
17,5,1,7,2,2,8,1
12,5,2,4,4,1,6,1
18,5,0,7,1,2,8,1
6,5,0,5,1,3,9,1
8,4,5,4,2,3,5,1
10,8,2,5,3,4,9,1
16,9,0,4,0,0,11,1
17,5,2,8,1,4,10,2
15,5,1,7,2,1,8,0
11,6,2,5,0,0,5,2
17,6,0,4,1,3,8,3
6,3,0,4,1,1,8,2
9,5,4,5,0,3,6,0
11,8,3,5,2,1,9,2
16,6,1,4,0,0,10,0
17,4,0,7,0,3,10,0
16,5,3,4,2,0,7,0
11,6,2,5,0,2,6,2
17,3,1,5,1,3,8,1
8,4,1,1,7,1,7,3
9,3,1,2,5,2,9,4
10,4,2,1,7,2,9,4
18,7,4,0,6,0,10,2
19,7,0,0,6,3,14,7
18,6,3,2,6,3,11,5
12,7,1,1,7,2,7,3
17,5,4,1,5,2,8,1
8,6,1,2,12,5,20,7
14,6,1,0,19,9,32,7
11,8,5,1,14,4,24,6
19,9,0,0,37,5,90,11
20,4,2,0,34,9,91,8
19,6,1,0,24,5,39,6
13,8,2,3,15,6,21,9
17,5,1,1,13,5,22,7
13,9,2,1,13,6,22,4
15,6,4,3,16,6,26,5
12,7,3,3,13,5,20,4
16,7,2,0,34,5,43,3
19,7,0,0,36,1,44,2
20,6,0,0,21,6,27,5
15,5,3,0,17,8,21,4
17,7,2,2,16,3,20,1
10,8,2,4,11,7,14,6
14,6,2,6,16,7,20,5
10,5,3,3,16,6,16,4
17,7,2,3,39,4,26,5
20,8,0,0,41,3,30,5
20,7,2,2,27,6,22,4
15,6,3,5,20,7,13,3
19,7,1,3,16,4,12,5
9,8,1,2,15,6,15,7
13,4,3,4,16,7,17,5
10,8,4,2,15,5,15,6
19,7,0,1,41,2,26,6
21,7,0,1,46,5,27,5
16,6,0,2,29,6,18,3
16,8,0,2,19,4,15,6
22,5,1,4,17,4,15,4
11,9,0,2,15,6,16,6
14,8,2,2,15,6,21,6
10,4,3,0,17,7,17,5
18,8,0,0,40,5,31,4
22,5,0,3,44,4,33,5
19,7,2,1,26,6,22,5
16,6,2,1,20,6,17,6
20,7,1,4,17,6,16,6
12,9,4,2,14,4,17,5
16,5,1,6,16,5,23,4
11,6,2,4,16,8,19,5
17,9,3,0,42,6,29,6
24,7,0,2,50,2,33,3
19,5,0,0,30,5,23,3
17,8,4,0,19,5,16,2
20,5,6,2,20,7,14,5
9,7,1,5,14,3,16,3
14,7,1,3,16,7,17,5
13,5,6,1,17,7,13,4
18,2,3,0,47,5,21,4
20,8,0,2,51,3,27,4
20,7,0,2,29,5,18,1
18,5,3,0,20,7,13,4
21,2,0,2,19,3,13,6
9,9,2,4,11,6,15,3
14,7,2,1,17,7,19,3
13,4,5,2,17,5,12,7
