"V2","V3","V4","V5","V6","V7","V8","V9"
5,7,5,11,32,19,28,8
6,3,0,18,179,52,70,10
10,2,0,22,302,64,74,10
6,2,0,17,104,44,51,13
6,6,7,19,95,38,44,7
9,2,4,16,96,35,43,8
7,7,3,14,36,23,34,9
6,4,1,11,48,24,43,10
12,4,3,13,32,21,22,10
9,0,0,20,178,52,69,14
7,2,1,23,307,64,79,12
4,6,5,20,108,40,53,6
6,4,0,15,100,41,43,6
14,2,0,19,95,42,39,13
8,6,6,10,37,21,33,9
5,6,0,13,48,24,40,12
9,4,1,15,32,23,23,12
7,1,2,20,178,51,73,14
5,3,3,19,307,59,83,8
10,4,0,16,109,43,50,8
11,0,0,17,97,41,41,14
6,3,1,19,97,37,42,10
8,5,1,10,39,24,32,11
11,5,0,17,47,28,39,14
8,4,3,14,31,22,27,14
6,1,1,19,180,48,72,12
9,9,1,21,314,65,81,7
7,4,0,20,107,47,50,9
6,1,0,20,99,38,42,11
6,0,1,10,104,38,47,9
10,5,1,15,34,25,30,11
5,3,0,15,46,26,43,15
8,6,5,13,34,19,25,11
8,4,1,17,181,55,70,10
9,2,0,24,311,65,76,11
9,2,0,20,110,43,49,11
3,0,0,17,103,39,48,9
7,7,0,18,103,42,42,5
6,2,2,13,35,22,36,14
8,4,3,15,47,24,42,10
9,4,3,12,32,24,25,8
9,2,2,22,180,55,68,12
11,2,3,23,313,60,78,14
5,0,0,21,112,42,52,9
8,2,0,18,99,44,42,6
12,6,0,23,102,45,41,11
7,6,0,9,36,21,34,11
7,6,1,14,48,29,40,8
10,7,5,13,30,21,23,11
4,0,0,19,183,53,70,14
3,0,2,18,316,60,83,11
6,7,0,19,108,47,52,7
7,4,0,18,103,40,43,11
10,1,2,19,106,37,43,11
10,5,7,10,38,21,34,14
4,3,0,14,48,29,43,10
7,5,0,13,31,21,26,9
13,5,0,22,181,54,70,14
9,0,0,21,319,62,78,16
8,0,2,17,109,44,52,8
6,6,0,19,105,44,42,7
8,2,0,19,107,38,40,13
6,6,2,10,36,21,34,10
9,5,3,15,45,31,39,8
9,5,2,13,33,21,25,12
10,1,3,18,183,47,70,13
3,4,3,18,317,65,82,8
6,3,2,19,109,48,51,9
11,1,0,18,107,40,43,14
11,0,5,13,110,38,46,11
7,6,0,15,36,26,34,11
11,6,4,17,47,26,38,14
10,5,7,10,34,19,27,10
6,6,3,18,183,54,73,11
7,7,0,24,315,63,79,12
9,1,0,18,112,45,50,11
9,0,1,16,104,37,45,10
6,6,1,24,103,40,46,11
12,2,2,14,37,20,31,15
7,5,6,11,48,27,42,10
7,7,3,15,31,21,27,9
8,6,0,20,183,53,69,14
6,2,4,17,318,59,73,10
8,4,1,16,110,41,52,8
7,6,0,24,102,42,47,9
9,4,0,18,103,44,41,6
12,6,2,13,36,23,30,14
11,7,4,10,49,28,41,13
8,3,3,14,30,22,30,10
6,6,0,22,180,56,67,9
9,3,0,19,320,65,73,15
8,0,0,16,111,42,50,12
6,4,0,21,99,37,45,11
6,6,0,19,106,42,44,8
10,3,3,11,39,21,33,13
7,4,1,14,45,27,44,10
9,7,1,15,31,22,26,9
8,3,0,19,183,55,67,10
10,0,5,18,317,62,75,16
11,3,0,21,110,43,51,10
7,9,0,17,104,42,45,8
5,4,0,13,108,43,45,13
8,6,4,14,33,20,33,10
9,4,0,17,48,27,41,10
11,6,4,9,35,22,26,9
10,1,2,19,183,52,68,12
11,6,1,27,317,61,77,10
11,7,1,21,109,44,51,11
10,5,2,17,107,45,43,7
11,0,5,15,109,43,42,11
9,6,0,15,36,23,33,10
9,6,1,12,46,29,38,11
8,3,5,12,34,22,24,11
9,4,1,20,183,50,65,12
9,5,0,26,312,61,78,7
7,4,4,15,111,47,51,10
14,0,0,15,104,41,40,15
9,5,0,23,106,40,46,8
10,3,3,11,36,25,31,12
8,1,5,14,48,26,40,12
10,2,2,15,30,19,27,11
6,8,0,19,180,55,71,8
8,1,2,15,315,67,77,13
14,0,0,19,111,44,50,14
8,2,0,23,103,39,44,11
8,4,0,17,105,43,46,8
11,3,2,12,37,21,34,14
8,6,0,16,45,27,41,10
8,5,3,11,31,23,24,10
9,3,4,16,182,55,71,11
12,0,0,20,316,63,73,13
8,6,0,21,113,44,52,9
6,5,6,20,104,44,46,7
14,3,2,13,105,44,41,13
11,3,4,10,38,22,30,12
8,4,0,15,48,23,44,12
7,7,2,16,30,23,25,9
9,4,2,16,181,59,72,10
14,0,3,20,318,66,73,16
10,3,0,19,112,46,50,11
3,8,2,23,107,44,47,6
10,2,3,14,109,40,46,13
12,6,0,14,36,22,31,12
8,7,1,16,47,27,44,10
10,2,9,12,31,20,25,13
10,2,2,16,183,58,67,16
8,5,0,25,320,68,78,8
8,5,0,20,111,44,50,9
9,0,6,16,107,42,40,16
12,4,3,13,113,41,44,11
9,7,4,16,32,21,30,10
10,3,5,12,45,27,37,13
10,4,3,13,34,23,24,12
9,7,0,20,185,51,65,11
6,0,2,22,318,65,73,10
9,0,2,16,112,50,49,13
11,7,0,15,109,41,38,9
7,7,0,21,111,43,44,4
12,3,7,14,37,24,28,15
9,5,0,18,49,26,40,12
8,7,1,15,31,20,27,10
9,0,5,20,185,54,67,14
10,0,0,16,320,67,72,14
9,9,0,17,112,45,48,8
6,3,0,21,108,37,44,9
12,1,2,25,110,43,44,13
11,7,3,15,36,23,32,10
9,9,0,15,48,27,41,14
11,2,4,13,31,23,22,11
11,3,5,18,184,55,68,6
11,2,2,24,320,64,74,12
8,0,1,20,113,47,47,14
10,3,0,13,109,42,41,11
14,3,1,16,112,40,47,5
10,1,4,14,35,23,32,13
12,4,5,14,49,29,39,13
10,7,0,11,32,20,26,7
5,5,0,23,181,53,70,10
14,0,6,25,318,65,69,18
10,3,2,17,112,45,48,10
4,10,2,17,114,36,49,6
8,3,0,22,110,41,47,7
12,6,2,10,39,23,29,13
7,7,0,12,50,27,43,6
10,3,1,15,31,20,24,11
11,1,1,20,180,58,63,12
10,8,7,23,321,67,70,11
9,4,0,18,115,45,49,9
12,4,0,19,112,40,39,7
11,1,2,20,112,44,40,13
8,6,0,14,36,22,32,10
11,2,1,17,47,26,40,10
11,5,7,14,30,21,23,11
9,1,1,17,183,58,67,12
6,9,0,19,322,66,76,4
12,4,0,22,111,44,48,11
10,0,0,19,111,44,40,16
7,6,7,16,113,45,44,8
14,5,5,17,35,24,28,15
11,3,5,16,47,30,39,13
7,7,3,11,32,20,26,8
10,5,0,18,184,55,68,9
11,0,0,25,321,65,67,12
8,1,2,20,113,48,46,13
4,4,0,19,115,40,46,11
12,1,0,24,116,42,43,6
7,8,5,11,36,23,32,10
8,9,0,13,50,28,42,10
10,3,1,13,30,20,23,12
13,0,4,22,182,57,67,10
6,3,3,20,322,66,78,11
8,6,2,19,113,45,45,11
13,4,0,20,112,43,44,10
14,0,0,17,114,46,42,6
9,1,3,11,33,23,28,11
6,9,3,12,48,26,41,8
7,6,1,11,32,19,25,9
14,4,0,24,183,56,64,7
11,0,2,25,323,68,70,15
9,2,3,15,115,45,47,10
10,9,0,21,115,39,46,5
8,4,0,21,117,46,45,6
8,7,6,9,34,22,33,11
9,6,0,13,48,26,38,8
12,2,1,18,30,22,23,8
9,0,0,18,183,59,63,10
7,5,5,23,321,63,73,12
7,5,0,19,116,46,51,11
12,3,0,20,113,46,40,8
13,0,2,22,115,41,42,7
9,8,3,13,37,20,33,8
12,4,1,16,49,28,39,7
10,2,4,13,31,21,24,9
8,1,2,18,186,52,66,11
6,8,3,22,325,69,76,9
11,4,0,24,115,46,48,8
11,0,2,20,113,46,42,9
5,0,10,19,119,41,44,12
12,5,3,12,33,25,28,11
11,1,3,15,47,25,38,10
10,6,5,10,33,20,28,9
6,8,0,18,185,57,66,5
15,3,0,27,322,70,70,8
9,2,2,21,116,45,50,13
6,5,7,16,120,42,43,11
11,8,1,19,118,47,43,8
10,6,2,12,35,24,29,7
10,0,5,17,46,28,38,7
11,4,4,13,33,17,27,9
11,9,0,17,187,54,69,11
6,5,0,25,324,68,72,8
11,2,3,19,115,47,46,8
7,2,2,17,124,41,46,9
7,4,2,18,119,42,49,8
12,5,4,17,34,25,29,9
7,2,0,15,49,25,38,12
8,7,4,12,34,19,25,8
10,6,1,21,183,60,63,8
9,0,0,24,326,68,66,7
12,1,3,17,119,44,46,10
3,6,0,17,121,43,49,9
8,3,0,20,119,45,48,3
9,2,6,13,37,20,30,10
7,4,2,15,48,28,43,12
9,5,0,15,31,23,25,8
13,3,0,22,184,58,65,8
7,2,1,24,329,67,71,14
7,2,2,19,115,42,46,9
10,4,0,21,117,46,46,8
12,2,0,21,123,45,44,9
7,6,0,13,34,21,33,11
14,4,1,17,43,31,39,7
11,2,2,14,33,23,24,11
9,2,1,20,188,52,64,10
4,10,0,23,327,64,75,9
8,5,0,24,115,50,50,10
14,3,0,21,122,43,44,11
10,0,5,17,125,43,43,12
12,5,1,16,37,24,33,10
12,0,5,17,47,27,38,8
8,6,3,13,32,19,23,8
6,10,1,24,184,54,65,13
13,4,0,28,325,65,73,12
9,0,0,22,116,47,50,7
6,2,2,21,122,43,43,7
6,3,1,23,124,41,44,9
13,4,1,12,36,24,30,7
9,3,4,13,50,26,38,9
9,7,3,12,32,19,25,10
6,3,0,24,184,57,70,7
12,5,0,25,323,71,71,6
12,2,1,18,117,47,45,12
6,4,1,20,117,38,45,10
4,6,0,22,119,40,50,8
11,5,2,12,37,21,31,12
7,2,2,15,47,25,37,10
9,7,0,17,30,21,26,6
13,2,0,24,185,59,66,10
11,0,0,22,323,69,68,9
8,2,2,21,118,45,47,10
7,8,0,23,120,42,48,10
8,5,0,16,117,43,43,5
10,7,4,13,36,23,31,10
11,3,1,17,47,28,43,12
9,5,2,12,30,21,25,9
8,1,0,18,186,59,62,12
4,1,1,24,329,64,70,13
8,4,0,21,113,44,46,11
11,3,0,21,116,46,39,7
11,0,5,16,121,45,40,11
10,7,1,15,33,21,33,9
14,3,3,12,47,31,37,10
9,2,5,11,35,22,25,10
4,1,0,20,186,55,64,13
8,8,0,25,325,67,69,5
11,0,1,16,114,46,45,8
12,2,2,20,117,45,40,12
9,5,0,22,119,41,41,12
13,4,2,11,38,22,30,9
8,2,5,15,47,28,41,13
6,5,1,16,32,21,26,9
11,5,0,17,185,54,62,9
10,2,3,20,327,71,71,9
8,0,2,18,116,47,44,14
10,4,0,22,116,40,42,8
7,5,2,24,117,44,49,9
5,4,2,14,38,25,32,14
9,5,0,17,46,26,38,11
12,5,3,14,31,21,27,7
10,0,4,14,184,56,64,13
15,0,0,23,326,64,67,11
8,5,0,23,117,47,48,9
10,5,2,17,111,40,40,6
13,2,6,16,114,46,40,15
10,4,1,17,35,21,32,9
9,4,5,13,48,27,42,9
11,5,5,11,31,22,24,10
8,0,0,19,188,59,64,15
14,7,0,21,328,65,72,7
8,1,1,23,114,44,48,10
13,0,3,17,113,44,37,13
10,1,2,15,117,45,43,12
10,6,3,14,32,22,32,9
12,1,5,15,46,29,36,13
12,4,1,11,33,21,23,12
8,3,0,20,188,54,67,12
12,1,2,28,327,66,72,8
10,0,4,18,115,50,46,14
10,3,0,18,116,46,37,11
10,6,0,21,120,40,42,7
11,4,3,10,34,25,32,11
8,5,1,15,47,26,37,11
10,7,2,16,32,20,25,7
9,3,4,22,185,60,68,10
13,2,4,21,325,68,71,12
9,4,0,18,117,44,45,10
7,4,1,26,117,43,44,4
7,0,3,23,115,42,47,8
8,8,0,15,36,20,31,9
9,3,5,18,48,27,40,8
12,3,6,13,32,24,23,13
12,2,0,15,186,56,63,13
11,7,0,23,329,64,69,10
8,0,0,19,116,46,48,8
13,0,1,19,114,45,40,11
9,9,3,19,118,48,39,6
10,3,5,17,37,23,33,9
9,2,3,16,46,29,41,11
9,8,5,11,31,21,24,9
7,8,0,18,188,57,65,8
8,0,0,23,328,64,74,12
10,0,6,21,116,47,48,13
8,2,0,19,119,47,39,9
4,5,0,18,118,43,49,5
12,3,6,17,33,25,30,13
11,6,3,14,47,28,37,12
10,7,1,12,33,22,23,7
7,0,1,21,186,54,67,13
11,0,2,27,328,66,67,16
9,5,1,21,119,50,45,9
5,3,0,17,117,42,43,7
10,2,0,21,116,42,44,10
11,8,3,14,35,24,29,9
5,8,0,15,47,26,41,8
10,3,2,15,31,20,26,11
13,2,5,23,187,58,59,12
10,1,3,23,327,69,67,10
8,3,0,20,118,43,49,5
11,0,1,27,121,42,41,14
7,0,0,21,116,48,41,12
8,2,1,14,35,20,34,11
7,1,5,17,48,26,38,14
10,4,7,14,32,23,24,11
3,7,2,20,185,57,68,5
7,6,0,24,331,66,74,10
11,0,0,23,115,46,44,15
11,3,4,20,116,43,41,8
3,4,5,17,119,42,48,8
12,2,3,16,37,22,34,13
7,1,4,18,45,30,39,12
12,8,5,12,31,23,27,10
6,4,0,19,189,58,67,8
4,3,0,27,327,63,68,8
9,0,0,20,115,49,43,15
7,0,2,16,115,45,46,12
8,10,4,18,118,43,46,1
11,4,4,16,34,21,29,13
8,3,6,16,49,30,40,13
10,8,5,13,32,19,29,7
12,4,0,22,187,56,62,8
9,0,0,24,326,67,66,19
9,1,4,20,116,47,46,9
7,6,4,20,116,37,46,4
10,0,0,17,119,42,41,10
8,2,3,15,33,24,33,13
8,6,6,14,48,27,39,8
10,8,3,16,32,19,25,7
11,0,0,24,184,60,63,9
10,2,3,23,324,70,70,13
5,4,1,19,116,45,48,12
11,8,0,21,115,42,43,5
11,5,3,23,114,50,44,9
10,4,5,15,35,22,34,11
7,6,1,17,49,26,40,7
10,7,5,15,32,20,25,10
10,0,0,19,187,59,61,17
12,1,1,27,327,68,71,11
6,5,2,21,119,42,51,9
12,5,0,19,118,46,39,5
13,3,0,25,115,46,38,12
8,8,4,13,37,20,32,10
9,3,1,13,50,28,37,11
13,4,3,18,30,23,23,10
3,2,1,21,185,57,66,14
8,3,1,23,330,67,71,7
12,6,0,22,117,51,45,9
7,0,0,22,116,47,41,13
8,1,1,22,120,38,43,11
12,3,2,15,34,23,30,13
7,3,3,18,45,26,39,11
6,5,3,13,32,19,26,6
9,6,0,20,187,59,62,7
10,3,0,28,325,70,66,8
10,0,0,24,117,46,44,14
5,0,3,17,120,41,49,12
5,5,3,23,122,42,44,2
9,2,2,16,36,24,30,11
8,2,4,14,49,25,43,12
8,6,3,14,32,23,26,6
11,8,0,24,182,60,58,10
8,0,0,26,327,67,69,15
9,0,6,19,120,44,44,9
8,3,4,17,121,48,41,5
10,3,0,26,120,43,41,8
6,2,2,16,36,20,33,9
9,5,2,13,48,26,36,13
10,7,1,16,30,24,27,9
12,3,1,22,184,57,60,6
13,1,4,23,330,66,71,11
5,3,1,20,118,46,46,11
9,5,0,24,116,42,44,6
12,2,0,23,122,41,44,7
9,4,2,18,36,21,32,13
6,3,4,16,48,25,38,6
9,7,4,13,30,24,24,7
14,2,0,24,185,56,58,13
14,0,1,26,330,64,67,11
7,4,1,21,119,47,50,11
5,9,0,23,118,43,43,7
8,2,0,24,121,47,41,8
7,3,5,12,35,23,33,8
10,8,0,16,44,29,39,7
11,7,4,16,31,20,23,9
9,4,0,22,186,57,63,12
11,2,4,22,328,63,68,8
8,5,0,23,115,49,44,8
7,4,0,21,121,46,39,12
12,4,4,16,123,38,41,12
12,6,1,16,35,23,31,7
9,5,2,16,52,27,39,6
8,4,5,13,33,22,23,12
8,6,0,23,184,56,63,9
9,5,0,28,328,68,74,5
12,1,3,22,120,45,46,9
13,2,3,20,124,40,39,10
3,3,1,23,118,44,43,8
9,7,2,16,34,24,30,8
11,3,3,17,48,24,35,7
7,3,4,12,33,20,26,7
8,5,3,24,183,58,67,4
10,7,1,27,329,68,67,11
9,0,3,21,121,47,45,10
8,0,3,18,125,38,44,5
4,5,3,26,124,44,44,5
10,2,4,13,36,22,28,7
9,2,6,12,47,25,39,8
9,6,4,12,29,23,25,9
7,5,0,22,186,59,61,9
9,4,1,17,331,67,62,7
12,0,2,16,120,43,45,10
6,4,0,24,120,43,44,3
9,6,2,20,120,48,44,7
10,6,3,12,35,21,30,9
8,4,3,18,46,26,41,6
7,6,4,16,30,25,25,6
12,4,0,19,187,59,58,10
10,0,3,20,332,67,69,9
9,3,2,21,117,46,49,8
8,10,0,20,121,46,43,6
10,5,0,14,123,45,42,6
10,5,2,13,34,21,31,9
12,2,1,13,48,27,38,7
8,3,6,13,34,21,25,7
9,3,1,20,184,55,62,8
15,0,0,27,330,68,69,12
11,1,1,17,121,46,47,7
6,0,0,20,122,44,43,7
7,4,1,19,122,45,42,9
10,6,2,16,35,21,29,11
10,5,3,14,45,28,38,6
9,5,5,13,31,21,24,10
11,3,1,21,185,55,57,7
13,3,0,28,329,63,63,10
9,4,3,18,119,49,48,7
5,2,0,16,123,46,38,8
7,7,0,26,121,43,39,6
8,4,4,13,35,22,30,7
6,5,1,16,46,26,33,6
11,6,3,12,31,18,24,11
13,6,0,21,186,55,62,4
11,1,2,21,329,67,64,10
11,2,0,20,117,44,42,9
9,6,3,21,120,43,41,7
13,3,3,18,124,45,41,6
11,4,4,12,35,21,27,8
10,3,3,15,46,27,37,7
8,6,5,13,34,21,24,8
12,2,2,22,184,55,55,8
12,4,7,22,328,64,65,8
11,2,0,18,117,48,44,8
7,4,3,22,124,43,38,9
11,1,6,21,124,42,39,8
9,5,3,15,36,23,32,8
8,4,0,16,46,27,33,7
9,7,3,14,32,19,24,9
9,1,0,18,185,54,60,4
10,3,1,22,329,67,62,8
7,5,0,21,119,46,40,8
8,4,0,20,122,45,43,3
9,1,3,18,125,47,40,7
8,5,3,14,36,22,30,14
10,4,3,17,45,26,36,9
12,3,3,11,31,20,25,8
7,1,0,21,187,55,59,13
9,6,0,26,330,65,63,9
10,2,3,24,120,45,42,8
13,2,1,20,124,44,42,10
8,6,0,17,123,43,42,11
8,5,2,11,33,22,29,9
6,5,3,15,47,24,34,7
11,4,4,13,31,19,25,7
9,2,0,18,186,56,61,8
10,1,3,25,331,70,60,4
8,2,0,21,118,43,45,7
13,1,7,21,121,42,40,6
6,2,0,21,126,46,38,4
11,4,3,13,35,20,29,7
10,3,1,14,45,25,36,10
10,7,2,15,33,23,22,8
7,3,0,21,188,51,62,8
13,2,1,23,329,62,63,11
11,5,1,20,117,48,42,8
9,1,0,21,126,41,40,6
10,4,4,22,126,42,43,5
11,7,5,15,35,24,28,9
11,6,1,15,46,26,39,11
11,7,2,15,31,19,23,9
8,2,0,21,187,55,57,7
12,4,0,27,331,63,65,10
10,8,3,21,119,43,46,8
8,4,0,18,123,41,37,9
10,4,0,18,127,43,43,5
13,2,1,14,33,22,27,7
9,4,1,15,44,27,33,5
8,6,4,14,32,22,24,5
10,0,0,22,187,55,57,6
11,0,1,25,330,63,59,10
9,3,0,18,118,50,41,3
7,1,0,21,127,41,36,7
8,0,4,23,123,46,38,9
9,5,5,14,33,22,29,8
8,4,1,13,47,27,36,8
10,4,7,13,32,18,26,9
11,1,0,22,185,56,59,6
10,4,4,24,332,65,66,5
10,1,0,22,119,46,48,4
12,1,0,19,123,42,43,3
10,4,4,21,123,46,43,7
8,7,3,16,35,24,26,8
6,3,2,15,43,27,33,8
7,6,2,13,33,20,24,6
7,5,0,26,188,55,53,10
2,4,2,21,329,64,62,7
8,6,0,19,120,45,42,5
10,2,0,20,125,43,37,10
3,1,0,23,124,42,38,9
10,4,2,13,33,21,30,7
13,3,2,17,46,26,34,8
11,4,6,13,32,21,24,8
11,5,2,19,188,54,60,2
16,1,0,25,332,68,64,8
11,0,0,23,118,46,41,7
9,4,3,18,125,45,43,0
9,1,0,21,127,43,43,5
11,4,6,14,35,21,28,9
11,6,2,15,47,24,34,5
10,6,3,14,32,21,23,8
10,0,2,22,186,55,57,7
12,2,1,23,330,62,63,2
11,0,0,22,119,45,45,4
8,1,0,24,125,45,39,4
9,6,2,22,124,38,45,9
10,7,4,14,36,23,28,8
10,2,0,16,47,27,33,10
8,5,7,13,33,23,23,9
7,4,3,18,189,55,60,8
12,0,0,25,331,65,58,8
7,2,0,24,120,45,43,8
6,3,1,19,129,45,40,5
12,5,0,20,129,44,37,5
12,5,2,13,33,24,29,7
9,7,3,16,44,27,38,6
12,5,4,13,33,22,23,6
10,4,0,24,185,58,59,7
7,0,0,25,330,69,62,9
10,2,0,22,119,48,41,5
10,4,3,19,125,46,43,6
6,1,0,18,124,47,38,9
9,4,0,11,36,21,29,9
10,6,3,16,46,27,35,7
10,5,4,12,33,22,24,6
12,2,0,20,188,54,57,1
13,0,0,23,332,66,68,7
8,0,2,19,121,45,45,5
14,8,1,18,129,41,41,4
12,3,3,19,129,44,44,8
8,5,3,10,33,24,28,9
10,6,1,13,44,29,34,8
10,4,2,13,33,24,24,9
6,0,0,19,186,58,59,10
11,7,1,17,332,67,61,6
10,3,5,17,118,50,42,6
8,0,0,21,128,42,39,7
8,0,0,14,128,46,43,6
10,4,4,14,35,21,31,10
11,3,3,14,45,27,38,9
10,8,2,12,32,22,23,8
8,1,0,20,187,56,59,8
7,0,4,23,332,65,63,7
10,7,0,18,119,48,43,8
8,1,0,22,126,42,41,6
8,3,3,17,128,45,37,8
9,7,3,12,36,23,28,7
11,6,0,16,45,26,37,7
10,4,4,14,33,19,25,8
8,4,0,18,190,54,61,9
8,2,0,23,333,65,68,5
13,5,0,19,120,47,45,6
10,6,0,17,132,39,42,7
8,0,1,19,129,39,42,6
11,5,3,12,34,23,27,10
9,7,0,13,45,29,35,10
8,4,2,14,31,23,24,9
9,4,4,16,186,59,55,6
13,6,0,20,333,67,66,8
11,2,1,20,119,44,43,10
9,4,6,16,127,46,43,3
7,4,0,19,130,46,42,4
12,6,2,15,37,21,30,8
11,6,0,13,47,24,34,7
10,3,3,13,33,21,26,6
8,0,2,19,187,54,58,6
11,6,0,24,335,63,62,8
10,1,0,18,121,47,43,8
5,0,2,19,129,44,38,8
7,2,0,18,133,47,39,4
10,4,2,10,35,24,31,8
7,4,2,15,45,28,35,8
10,5,5,14,33,20,26,5
13,4,0,16,189,57,60,7
10,4,1,22,332,61,62,13
9,0,0,19,120,44,45,8
8,3,1,15,130,42,40,5
10,7,0,16,130,41,40,4
11,4,4,14,33,21,26,8
8,3,4,14,45,30,34,9
10,8,3,16,30,24,25,8
11,5,1,19,189,60,60,9
11,0,3,26,330,64,62,7
8,4,2,18,118,45,45,8
8,3,1,19,128,48,42,10
11,2,4,20,128,45,41,4
11,5,2,14,34,20,30,7
10,5,0,15,47,25,35,8
9,6,0,13,33,22,24,7
10,3,0,20,188,54,58,2
7,1,0,24,332,68,64,10
9,3,0,20,120,48,43,4
11,1,0,19,129,46,39,4
8,0,0,17,129,42,41,8
9,4,2,13,36,21,31,11
10,6,0,13,46,25,32,5
10,5,6,10,33,20,24,8
10,2,0,19,188,54,61,6
7,4,0,19,330,68,63,7
11,5,0,15,123,47,44,5
10,5,1,16,129,43,44,6
3,1,0,21,131,47,43,7
8,4,2,15,34,24,28,9
10,3,0,16,46,29,35,8
10,6,4,12,31,21,24,8
12,0,0,23,187,58,60,8
9,4,0,24,332,66,67,7
8,1,0,19,120,47,45,7
9,0,1,19,129,44,41,2
11,0,1,22,128,43,40,9
10,8,2,9,35,22,29,6
11,2,0,15,46,28,36,10
10,8,4,11,33,22,25,7
7,5,0,20,189,58,62,4
8,4,0,22,332,69,63,4
11,3,0,18,120,46,43,9
7,9,0,21,129,46,47,2
8,2,0,17,131,49,40,6
13,8,4,13,36,22,29,8
11,3,2,13,46,26,34,7
8,6,3,12,34,19,25,6
9,3,0,18,187,57,59,6
9,6,5,21,331,66,67,10
11,2,1,18,121,46,43,9
7,8,0,18,129,44,38,5
8,4,7,22,130,45,44,7
8,6,1,16,35,23,30,8
8,6,0,14,46,24,36,9
11,5,6,13,31,24,25,4
8,4,2,18,187,61,58,6
8,5,0,24,332,64,63,10
10,6,0,25,121,46,44,6
11,5,2,21,127,46,43,1
9,0,3,15,130,42,42,8
9,8,2,18,34,22,29,9
9,5,4,15,44,29,37,8
10,4,3,13,33,21,24,9
8,2,0,27,190,57,58,9
7,7,0,27,331,69,65,3
7,3,4,21,120,47,46,7
12,0,0,19,129,44,37,11
8,3,0,22,134,46,40,13
12,6,4,13,32,24,28,6
10,2,2,16,47,26,37,9
9,7,0,16,34,21,23,7
5,6,1,23,189,62,63,3
11,1,4,23,330,67,65,4
10,4,0,22,120,48,42,9
8,8,0,26,135,48,40,2
6,3,0,26,135,42,48,4
11,4,0,15,34,23,29,8
8,5,1,13,45,28,35,11
8,6,4,14,33,22,22,8
9,0,0,25,189,56,62,3
10,0,7,28,330,68,65,6
5,7,1,21,122,51,41,12
7,0,0,19,134,43,40,5
14,3,1,24,136,41,46,6
9,2,5,12,33,23,28,8
8,6,3,15,45,27,36,7
9,6,0,16,33,21,26,5
6,1,1,24,188,58,63,6
11,0,4,26,332,70,61,13
9,5,4,20,123,49,44,7
4,4,0,19,136,40,47,4
8,2,1,30,134,45,45,7
9,5,2,12,33,21,27,10
8,7,0,16,47,24,35,4
8,2,1,16,32,19,25,7
10,0,3,29,186,60,59,7
9,6,2,24,334,67,60,6
7,7,0,20,123,47,44,2
11,1,0,22,134,42,44,6
11,0,3,27,137,47,41,11
9,5,0,14,36,22,28,8
8,4,0,17,46,26,38,5
10,3,8,17,31,20,24,10
10,1,0,20,191,63,56,7
3,8,0,26,333,70,65,1
9,3,0,25,122,47,46,6
12,1,0,24,136,48,39,10
7,4,6,25,138,48,40,9
10,3,2,17,34,21,31,9
12,2,6,16,46,27,35,10
9,6,2,12,34,25,24,6
6,4,0,21,191,58,61,6
12,0,0,28,332,68,66,5
13,0,3,24,122,50,41,8
5,4,3,24,134,50,42,8
8,7,0,19,135,42,46,1
12,3,1,15,33,24,28,10
8,7,4,16,46,26,34,9
8,5,2,14,32,20,27,5
10,1,0,24,189,55,61,3
13,0,0,31,329,71,60,10
6,3,2,22,121,49,44,7
10,6,0,18,138,45,45,0
15,3,0,24,137,42,40,9
10,4,0,14,34,22,30,9
5,3,0,18,43,26,35,6
12,4,6,16,31,23,24,9
7,2,1,21,188,59,62,6
9,8,0,26,335,66,62,1
10,2,0,26,121,48,41,9
12,0,0,22,132,50,41,4
8,6,8,21,132,44,44,0
12,4,2,16,36,22,27,9
8,2,0,17,44,29,36,8
9,8,5,13,33,21,25,3
10,4,0,23,192,56,60,3
13,0,0,27,333,69,60,11
10,3,0,23,119,49,43,7
3,3,3,19,136,43,46,3
11,7,0,18,137,44,40,0
9,1,4,14,33,23,28,8
7,5,4,13,45,26,39,3
10,8,3,15,33,21,25,6
12,4,0,28,187,59,56,6
7,3,2,26,331,73,64,10
10,3,3,20,121,47,43,5
9,5,3,21,135,43,43,3
13,0,0,21,131,49,41,7
6,7,5,11,35,19,32,8
11,7,5,19,46,25,35,2
11,4,2,17,30,24,24,8
8,0,0,21,187,62,57,9
8,5,3,28,329,66,66,5
9,1,1,19,122,47,46,6
12,1,0,21,131,48,36,3
10,1,2,24,132,45,43,9
10,6,5,14,34,20,30,7
11,2,0,15,47,28,33,9
10,6,3,14,30,20,24,8
2,2,2,22,187,55,63,9
9,6,1,24,329,63,63,2
13,5,0,20,122,50,40,4
7,0,0,25,129,43,43,8
8,1,2,22,133,39,44,8
10,9,1,15,33,23,28,6
11,6,2,17,43,30,34,8
8,3,3,15,31,19,26,10
8,0,1,19,189,54,58,7
9,4,5,23,327,72,63,4
11,4,0,24,119,47,41,5
7,2,0,22,130,43,43,10
5,0,3,22,134,42,45,4
9,4,3,17,34,22,28,7
10,2,0,18,46,28,35,7
7,3,6,14,33,21,28,7
7,5,3,20,187,59,59,4
16,5,0,26,328,72,60,7
10,0,0,24,121,48,42,8
7,1,4,20,133,41,44,5
7,7,0,21,130,49,45,3
10,3,4,14,34,23,28,10
9,2,4,14,46,24,40,6
10,8,6,13,33,22,24,5
