"V2","V3","V4","V5","V6","V7","V8","V9"
12,6,2,7,3,3,13,0
14,5,2,7,4,3,11,3
25,2,0,9,0,4,8,2
23,3,2,9,0,3,13,2
19,4,2,6,2,0,13,0
18,8,1,6,3,4,9,0
20,5,2,7,0,5,8,1
13,8,4,5,5,6,13,4
13,5,0,7,1,7,7,3
14,3,2,6,4,4,12,5
18,2,2,7,2,2,11,0
21,5,0,6,2,3,9,0
21,4,0,7,0,5,9,1
16,3,4,8,4,2,8,2
13,2,2,5,2,4,10,0
11,5,2,8,2,6,15,5
9,3,3,6,4,1,13,2
11,6,2,5,3,5,11,0
15,4,0,8,0,5,11,1
17,5,1,7,1,0,8,3
15,1,2,6,4,0,11,1
9,3,2,5,3,2,10,0
15,5,2,6,0,4,8,2
10,4,2,5,4,2,15,4
10,6,5,7,2,3,10,1
13,5,2,7,0,7,6,1
15,5,0,8,0,1,12,5
14,2,2,6,5,0,9,1
13,4,4,7,0,3,11,0
12,6,0,8,1,3,6,2
16,3,1,7,3,0,7,2
11,6,4,4,3,5,9,2
12,5,0,9,2,5,9,5
10,3,2,4,3,1,8,4
12,3,4,4,2,3,11,1
16,6,0,7,0,6,11,2
16,5,0,7,1,4,6,3
14,3,2,6,5,4,9,3
14,1,2,5,1,2,9,3
11,5,1,5,4,3,11,6
11,4,4,6,5,3,11,3
10,3,1,5,2,4,10,4
16,6,0,6,0,2,8,1
15,4,0,8,3,2,8,2
15,2,2,5,1,1,8,2
13,3,1,5,0,4,10,1
13,3,1,7,1,6,9,0
10,5,4,4,3,6,15,3
12,4,2,7,1,7,9,2
12,2,1,7,5,6,10,3
17,4,2,4,2,2,10,2
14,0,1,5,1,4,13,0
16,3,0,11,0,9,10,1
15,5,1,6,2,5,6,1
15,0,3,4,4,5,9,3
10,4,1,5,5,11,14,6
13,5,2,5,3,7,11,9
13,2,4,3,3,5,11,5
13,2,1,7,0,11,16,3
17,5,0,8,0,8,13,5
17,3,1,4,7,6,10,6
12,2,1,4,2,6,11,7
12,7,0,7,0,8,10,4
12,1,2,3,4,6,12,8
10,2,4,5,1,8,11,4
8,7,1,6,1,9,10,4
13,2,0,7,3,12,13,6
16,3,0,5,2,10,13,2
13,3,3,6,2,9,12,4
11,3,0,8,2,12,11,6
12,7,0,4,0,11,8,6
8,6,2,6,1,8,13,3
10,5,2,8,6,12,10,7
11,5,3,4,3,8,8,6
13,2,3,4,2,10,12,5
13,2,1,8,0,11,18,5
14,7,0,7,0,11,12,4
13,2,2,7,5,12,11,5
16,3,5,5,2,10,12,6
11,6,1,5,1,11,14,5
11,4,5,3,5,10,9,6
10,3,2,8,2,11,11,4
13,6,0,10,0,19,13,5
16,3,0,7,0,26,12,3
17,2,4,6,3,20,12,7
14,3,3,9,1,18,12,6
9,7,0,7,1,16,8,3
10,4,4,6,4,7,16,6
8,5,4,5,2,7,12,4
12,5,1,4,2,13,13,5
17,4,2,4,2,16,19,7
17,0,4,7,3,17,25,6
15,4,1,8,0,15,20,6
13,5,2,5,0,16,13,5
15,5,5,3,3,17,15,5
11,6,5,5,2,12,13,8
15,7,5,2,2,10,11,9
14,3,8,3,5,11,14,9
16,4,5,4,2,18,20,11
20,4,2,7,0,23,19,15
17,5,5,5,3,21,15,11
15,1,7,2,5,16,13,11
16,3,3,6,2,11,13,9
12,5,6,2,3,10,10,5
14,4,5,3,5,9,12,3
14,5,2,5,1,9,9,2
17,5,3,6,0,16,10,5
22,3,7,0,0,21,6,5
19,3,4,1,3,15,8,6
15,6,3,6,3,11,8,5
17,6,4,3,0,10,7,3
10,6,2,5,3,3,10,5
13,6,3,8,3,5,15,5
14,5,6,2,1,6,10,5
18,3,4,2,3,4,13,5
20,3,0,7,2,4,14,6
18,6,1,4,0,4,12,6
14,5,6,4,1,6,10,7
18,2,4,4,3,3,10,9
11,5,4,5,2,5,15,2
14,4,3,3,4,5,13,3
15,3,1,8,6,4,15,4
20,6,0,6,3,3,29,4
22,3,2,6,1,3,32,4
23,2,2,4,1,4,22,5
19,2,2,5,4,2,16,7
18,4,0,8,4,4,16,4
12,4,2,7,6,2,12,5
12,6,0,7,3,3,10,1
13,6,3,6,5,4,18,1
21,2,3,5,3,0,24,1
22,3,1,1,4,2,29,1
23,8,0,6,3,2,21,0
17,4,2,8,1,0,21,1
18,2,4,5,1,6,16,5
8,6,2,6,4,5,16,1
10,5,2,4,0,5,18,3
15,2,3,3,1,6,16,5
21,3,0,0,5,5,37,3
22,3,0,0,2,1,59,0
21,0,3,5,5,7,32,3
18,3,2,3,2,7,25,4
21,6,0,0,2,6,20,0
7,3,3,2,4,7,13,2
14,3,5,4,10,10,21,4
14,4,2,3,9,8,20,3
17,6,1,4,10,10,46,0
21,0,0,3,11,11,62,2
23,1,1,1,11,15,33,2
18,5,1,1,14,10,27,0
20,3,0,3,13,11,22,0
8,2,2,4,8,5,16,1
11,4,3,7,11,10,26,4
10,5,2,3,11,7,19,3
19,3,0,4,17,10,40,0
19,6,1,6,18,10,56,0
17,2,0,6,18,10,33,0
14,5,2,6,27,11,23,3
18,2,0,2,23,10,24,0
11,2,2,3,7,9,17,3
15,6,3,4,14,11,24,2
13,6,0,3,14,12,21,2
18,4,0,4,18,15,44,0
22,2,3,4,22,16,50,3
23,2,0,0,22,20,32,0
16,8,0,0,31,16,28,0
21,4,0,6,24,13,23,0
11,6,1,1,9,9,17,1
15,6,0,4,13,10,24,1
20,3,2,5,13,11,18,5
25,2,2,0,16,15,37,0
24,7,0,1,24,13,48,0
26,3,0,2,21,14,30,0
24,1,2,2,26,15,20,0
22,3,3,1,24,15,23,3
13,2,3,6,10,8,16,5
16,6,5,4,10,10,21,2
16,7,2,2,11,8,21,0
21,4,0,2,15,8,39,0
29,5,0,2,15,10,44,0
26,0,2,2,15,10,31,4
20,3,2,1,21,10,26,2
24,7,2,0,15,8,23,0
13,5,4,5,10,11,16,5
14,6,2,1,12,6,22,1
17,7,2,4,14,7,16,2
25,0,0,3,16,9,25,3
25,0,1,0,17,13,35,0
22,8,1,0,16,8,27,0
21,4,0,2,17,11,20,0
27,4,0,4,11,10,17,3
10,6,4,4,5,3,12,2
13,4,0,5,6,5,14,3
14,3,4,2,3,8,12,2
15,4,5,0,3,7,17,3
17,4,1,1,5,2,16,0
21,4,1,3,2,4,10,0
17,0,0,4,5,5,11,4
20,3,1,2,5,2,10,1
12,4,3,2,2,9,10,5
13,6,6,3,2,12,15,8
16,6,3,2,4,8,15,6
20,6,1,2,2,14,16,4
23,1,0,2,0,20,12,6
20,1,1,2,2,13,11,9
16,3,3,1,3,9,12,8
18,4,0,2,2,9,9,4
8,4,4,0,3,5,12,4
11,7,4,4,4,6,16,4
15,4,1,2,3,7,11,5
21,4,1,3,0,6,10,1
19,3,1,0,1,6,16,5
18,5,0,2,3,7,10,3
20,4,4,4,1,6,6,2
18,1,1,3,0,6,9,4
10,4,0,2,3,6,11,2
16,4,2,4,2,7,9,2
11,2,4,3,2,6,12,5
16,3,0,2,2,2,16,3
21,7,0,0,2,4,15,0
19,3,2,2,1,7,11,1
14,2,2,1,1,2,9,2
14,4,2,0,4,2,10,4
10,2,3,3,4,5,9,2
10,4,4,4,3,3,8,3
11,6,3,2,4,3,11,3
18,6,0,4,2,4,13,1
23,4,3,2,0,5,8,0
19,2,2,1,1,4,10,4
13,2,1,1,6,1,9,3
18,8,4,2,1,4,8,1
7,5,3,2,2,2,11,5
9,6,2,1,5,2,8,4
13,6,4,3,1,3,7,0
17,1,1,3,0,2,10,2
17,2,0,1,3,0,11,1
15,6,1,0,1,1,10,1
14,4,1,4,0,6,10,1
18,2,2,3,1,1,6,0
8,3,5,3,3,2,12,3
11,6,5,3,4,2,12,5
11,4,0,4,2,5,15,4
18,5,0,1,0,1,13,0
19,5,0,2,1,2,11,0
16,1,1,0,1,0,10,3
13,5,2,1,0,1,11,1
14,3,2,2,0,4,12,0
10,5,2,3,3,2,13,3
12,6,3,6,0,6,10,2
14,4,0,4,3,3,9,3
17,4,2,1,2,0,8,0
15,4,0,2,1,0,12,0
17,4,0,4,0,3,9,1
18,3,2,3,1,1,7,1
15,1,2,1,4,3,7,0
11,6,0,2,1,6,14,3
13,5,2,4,4,5,9,0
11,4,4,0,6,3,8,4
13,2,2,2,0,0,11,0
15,3,0,1,0,4,12,0
14,4,2,2,2,6,9,1
15,4,1,1,4,4,7,4
13,4,2,2,0,3,8,2
13,3,4,3,3,10,10,3
14,4,5,0,6,8,10,3
11,4,5,2,2,11,12,2
19,3,1,6,0,15,12,0
22,5,2,0,3,19,11,2
17,2,5,0,1,11,7,2
15,5,2,3,0,10,9,0
17,5,2,3,0,12,13,1
10,5,5,3,3,5,14,3
13,5,2,3,1,6,11,2
17,6,4,4,2,10,16,2
20,2,4,0,1,9,16,0
21,5,5,0,3,6,16,2
19,5,1,6,1,8,15,1
17,4,1,2,0,10,10,1
19,2,3,0,2,9,8,1
11,6,5,5,1,9,16,2
12,4,7,2,2,10,13,2
17,4,5,3,4,7,10,4
19,2,5,4,1,7,16,2
20,3,2,3,0,9,18,1
20,2,2,1,1,8,16,0
15,3,5,1,2,10,11,2
13,0,3,1,4,7,10,5
14,5,5,0,4,11,13,5
11,4,5,3,4,11,11,7
15,8,2,6,0,10,11,4
20,4,2,4,0,16,16,3
21,1,5,0,1,18,14,2
19,2,2,2,2,13,10,5
12,4,2,2,3,11,10,2
17,3,1,0,0,11,8,4
12,5,4,2,2,9,14,5
13,5,3,6,3,10,14,4
14,5,3,3,1,12,14,4
20,2,2,2,2,16,16,6
19,2,2,3,4,19,18,4
20,1,0,5,3,13,15,4
16,4,4,3,1,13,14,3
15,1,4,0,1,14,10,6
13,5,2,5,2,10,18,3
15,4,4,4,3,15,17,5
12,3,6,3,3,14,15,8
18,1,1,6,0,19,27,5
18,6,0,8,0,22,34,4
18,2,3,1,0,18,22,6
17,1,2,5,2,15,16,5
14,3,0,5,4,15,18,5
13,4,7,4,5,9,16,10
14,6,1,9,4,6,19,10
14,7,2,11,2,6,21,7
20,2,1,5,0,7,33,9
25,1,3,6,0,6,35,10
20,2,1,7,3,7,24,10
17,4,1,8,3,4,21,7
17,2,5,7,1,5,21,10
12,7,0,9,5,11,19,7
15,6,2,7,4,11,24,7
17,4,4,5,3,12,21,7
22,3,1,6,4,17,39,9
21,5,0,4,3,17,49,7
21,5,1,10,0,14,33,6
18,3,2,6,0,15,22,7
18,2,1,4,0,15,23,9
14,5,4,4,3,10,17,8
17,3,1,6,3,12,20,10
16,4,0,5,6,11,20,9
19,5,0,5,4,13,38,7
24,1,1,6,0,14,46,9
23,1,2,5,0,11,30,11
19,4,0,6,5,12,24,8
18,3,0,6,3,10,25,8
14,5,2,3,3,9,18,5
14,8,3,8,5,8,20,4
15,6,1,6,2,8,22,5
22,2,3,5,0,9,49,6
23,6,0,7,1,13,60,4
20,5,0,9,5,8,39,1
17,3,3,8,0,10,27,4
20,4,3,7,0,9,26,5
11,5,2,8,7,1,16,7
15,3,6,4,5,6,18,11
16,5,1,6,5,5,17,9
18,6,0,8,8,1,33,10
23,5,0,10,9,4,45,10
22,3,1,7,4,3,29,8
18,6,3,6,5,4,20,5
18,6,3,4,7,2,22,2
11,5,4,6,7,10,14,6
14,7,0,6,11,9,19,7
15,6,2,9,13,10,18,3
19,4,0,10,16,9,41,7
25,4,0,13,20,10,50,8
22,6,2,10,19,13,28,4
16,5,0,9,20,14,26,4
18,5,2,10,17,9,24,6
10,5,3,4,12,7,17,0
12,4,2,6,19,6,26,4
15,2,2,6,15,7,20,4
21,4,1,3,30,11,43,0
22,2,0,1,37,12,55,0
20,4,2,5,32,10,36,2
21,1,5,7,40,12,26,4
20,4,2,4,26,12,24,0
11,2,4,7,13,9,17,3
14,6,5,5,20,14,25,1
13,7,5,3,18,10,22,2
17,4,0,3,39,11,39,0
23,0,5,6,41,14,42,5
19,5,4,5,33,13,29,1
16,6,3,2,45,10,25,0
19,3,1,4,33,12,25,4
12,5,4,2,11,7,17,5
14,7,4,5,20,8,31,3
17,3,4,6,20,8,19,6
22,2,3,5,30,13,32,4
23,5,3,5,40,11,36,0
23,3,1,4,37,10,27,3
24,2,0,4,38,9,17,6
24,1,4,6,31,10,19,5
12,6,5,4,15,6,15,6
17,3,4,5,20,12,26,7
16,6,5,5,20,15,19,3
22,3,2,5,36,15,35,0
27,2,5,2,48,14,33,2
30,1,1,6,45,15,22,6
26,1,4,3,42,14,25,3
24,7,6,3,36,10,22,0
10,2,3,3,11,5,13,0
16,8,4,3,18,5,25,4
16,6,5,2,19,0,16,1
27,3,0,2,32,2,20,0
26,3,0,4,35,5,22,2
25,4,3,4,38,0,18,0
26,4,1,0,38,0,18,0
27,2,1,0,30,5,14,0
8,3,4,1,10,7,14,0
16,7,4,4,16,9,21,1
17,4,2,7,13,8,12,4
24,0,0,7,22,16,18,0
23,4,0,4,23,16,23,2
23,5,0,3,22,12,16,0
23,5,0,4,24,11,13,1
25,3,1,4,19,12,12,3
9,5,0,3,3,5,10,3
16,2,3,6,2,10,14,6
12,5,4,6,2,10,12,4
18,2,1,1,4,9,19,2
25,7,2,5,4,12,17,0
22,3,0,9,3,17,13,3
18,3,0,6,3,15,12,4
21,4,2,5,6,11,13,1
10,4,2,4,2,9,10,5
11,3,3,3,5,8,17,4
13,6,3,2,7,5,12,2
20,6,0,1,5,10,11,1
22,1,0,6,3,9,12,2
20,4,2,1,5,8,13,2
13,3,1,2,5,9,12,0
23,5,0,1,5,14,10,3
10,3,5,4,3,5,13,2
11,6,4,1,5,10,18,3
14,8,1,3,3,9,10,1
17,3,1,4,0,8,16,0
15,1,0,1,1,12,16,1
17,4,0,0,2,10,11,0
16,5,1,2,0,7,12,2
19,3,2,0,0,7,11,2
8,4,2,4,5,4,11,1
14,7,1,1,6,8,12,4
12,4,2,7,3,5,9,3
20,5,1,4,1,4,11,1
21,2,1,2,2,3,14,2
20,5,1,1,3,3,9,0
19,4,1,6,0,7,6,1
20,0,2,4,3,2,6,4
10,7,3,6,4,8,10,2
12,4,0,7,2,6,9,3
11,4,2,5,4,3,11,5
17,5,4,2,7,4,12,0
20,5,0,3,3,7,11,0
17,3,0,3,3,4,8,1
16,3,3,2,5,4,10,1
12,3,1,2,5,6,11,1
7,3,3,2,5,1,13,4
10,6,4,1,4,3,12,1
13,6,0,4,0,7,10,2
21,4,0,1,2,0,9,2
20,2,2,1,3,0,10,1
15,3,1,0,1,1,12,1
15,5,3,2,0,3,8,1
15,4,0,3,3,3,6,2
10,4,3,5,3,5,13,2
13,6,1,7,1,2,9,4
15,5,3,6,5,1,9,4
15,2,2,3,3,0,12,2
18,5,2,4,0,2,13,0
16,3,1,5,3,3,9,0
17,3,4,4,3,0,7,3
17,3,3,1,3,0,10,2
10,5,1,5,2,5,11,5
14,6,2,3,4,0,10,5
12,6,5,1,1,1,11,3
15,4,1,2,0,3,12,6
17,6,0,3,0,1,6,4
18,2,2,0,3,2,8,2
14,3,3,2,0,2,11,2
15,7,0,3,1,3,10,4
10,4,4,0,5,6,12,3
10,5,4,3,2,10,15,3
11,6,0,5,3,8,9,6
16,3,2,2,3,8,9,2
21,3,2,0,1,7,9,2
15,6,3,2,1,8,9,4
12,2,1,5,0,9,7,2
15,4,2,0,2,7,7,1
10,7,1,5,1,11,14,4
14,4,3,4,3,10,9,5
11,2,3,1,4,8,9,1
15,4,3,1,3,10,11,2
12,4,0,2,0,14,11,0
16,4,1,0,1,13,8,1
18,3,3,3,5,12,8,5
13,3,4,3,0,8,8,2
13,4,3,1,2,7,11,4
12,5,5,4,3,8,10,3
10,4,2,4,0,8,11,1
15,8,0,1,0,11,9,1
17,4,2,0,4,11,9,0
18,3,2,1,3,6,12,1
14,5,3,5,0,9,8,0
17,6,0,1,2,11,5,0
8,4,5,5,4,8,15,2
12,7,1,4,1,10,10,3
13,5,3,2,4,9,7,4
15,2,5,0,2,8,11,2
19,3,2,3,0,8,13,2
17,7,1,1,0,8,8,1
15,3,4,0,2,9,8,4
18,2,4,0,4,8,8,5
10,5,3,2,4,13,14,2
12,5,6,2,4,11,10,5
12,4,5,6,4,9,11,3
13,6,5,6,2,14,13,0
19,3,1,0,0,20,13,1
16,4,4,0,4,16,12,0
13,2,3,2,3,12,10,1
15,2,1,5,0,12,12,0
10,5,4,2,7,8,15,8
9,8,3,5,7,10,13,3
13,6,2,3,2,14,13,6
14,5,4,0,8,20,18,5
17,2,4,1,9,25,19,8
16,4,1,5,7,16,19,4
10,6,2,4,6,16,15,4
14,5,2,0,6,17,15,4
12,4,1,3,5,11,14,5
12,8,5,5,6,14,17,5
10,3,4,2,5,12,15,5
16,3,0,4,5,18,26,4
15,3,1,5,3,26,31,4
17,4,1,0,3,21,22,3
16,1,2,0,7,19,19,5
19,2,0,4,8,17,18,3
12,4,6,4,4,9,18,7
14,6,2,7,5,6,21,6
10,7,1,8,4,9,19,5
18,5,1,2,0,13,35,5
19,2,2,4,1,10,37,8
19,4,0,7,4,12,27,3
16,5,0,7,3,13,27,5
15,3,2,8,0,12,24,3
12,5,0,6,3,8,18,5
16,5,4,7,1,12,25,1
15,2,5,3,3,11,19,6
22,3,0,5,3,15,41,3
20,3,0,6,1,21,55,0
20,5,2,5,1,16,34,1
19,2,2,3,0,12,26,6
21,2,1,3,5,15,29,3
11,6,5,5,4,7,18,4
18,4,5,2,7,9,20,6
17,3,3,5,9,7,18,5
22,4,0,8,7,9,36,2
20,2,2,2,4,9,44,8
23,1,4,2,6,9,30,9
19,4,0,2,10,8,29,7
19,8,0,5,6,6,34,5
14,3,5,3,7,7,19,7
16,7,0,9,11,6,21,3
13,4,1,6,7,7,24,2
23,0,4,6,6,6,57,3
24,6,0,5,11,5,78,0
21,1,0,8,7,6,48,0
18,5,3,9,6,4,40,3
24,1,1,6,8,6,42,6
9,8,1,6,7,4,19,6
14,5,5,9,6,5,23,7
16,6,3,7,7,4,20,6
19,7,0,7,9,4,49,2
19,5,0,11,9,1,61,2
19,1,0,8,6,3,37,6
18,3,1,5,7,6,31,5
18,6,0,5,7,4,34,1
10,5,3,7,10,6,16,8
14,7,2,5,9,10,13,12
13,6,2,3,11,8,17,9
17,2,2,2,15,7,31,8
20,2,1,6,17,11,34,9
20,4,3,5,13,11,22,9
14,2,1,1,15,11,21,4
20,7,0,3,18,10,20,7
11,4,5,4,10,9,16,6
13,7,2,3,13,11,25,3
12,7,0,7,12,9,22,5
19,1,0,5,17,14,50,6
19,3,3,1,21,15,63,3
17,5,1,2,24,11,36,4
14,3,0,3,23,12,28,3
17,4,2,3,20,11,22,4
11,7,1,3,13,6,19,1
15,4,1,4,15,7,28,3
14,2,3,4,16,7,20,5
20,3,1,0,29,7,48,2
16,6,1,1,35,4,57,0
21,4,0,5,34,6,32,2
22,1,2,3,43,8,25,3
20,2,5,2,39,9,24,0
14,4,5,8,14,6,15,3
19,4,5,7,19,10,28,5
13,7,5,4,17,8,24,0
23,5,4,8,35,6,52,0
28,0,2,7,41,8,51,4
25,2,4,6,38,9,35,0
20,7,5,8,53,4,31,1
25,4,0,7,49,6,23,1
9,6,5,4,13,6,18,1
17,7,3,6,21,6,31,0
16,2,2,6,19,7,23,2
24,1,3,5,30,9,51,0
21,5,2,4,40,7,58,4
23,4,0,6,56,7,35,0
27,4,1,5,52,8,32,0
23,2,2,3,45,10,26,2
16,6,0,3,11,5,16,3
19,2,5,3,18,6,27,3
16,5,4,0,18,5,25,6
21,5,0,3,30,3,52,0
30,4,0,3,36,4,55,0
28,2,2,0,52,8,32,5
24,3,4,2,46,3,31,1
23,5,1,1,44,5,30,1
10,4,3,1,12,8,18,5
16,6,2,2,19,7,27,3
17,6,2,5,16,6,21,1
25,0,0,3,28,8,39,1
28,2,2,1,33,6,43,1
23,5,2,3,45,5,33,0
24,5,0,0,43,9,31,0
29,4,1,2,35,9,19,1
11,7,4,6,12,5,16,2
17,7,2,8,16,10,22,3
18,4,2,11,12,10,17,3
23,2,1,11,21,7,31,3
23,6,1,10,25,10,35,0
28,4,1,12,25,10,25,0
25,0,0,11,32,11,21,1
27,2,1,10,24,6,21,4
12,4,0,5,5,9,10,5
14,3,4,5,8,7,19,7
11,4,2,1,9,7,16,4
21,6,1,5,8,8,17,3
26,4,0,4,5,9,18,1
25,1,0,5,5,7,12,0
18,4,2,3,6,7,10,4
23,5,0,3,6,6,10,1
8,3,4,1,3,7,13,3
10,8,3,4,5,8,16,2
11,6,1,2,2,13,11,2
16,4,2,4,3,15,8,2
17,2,2,1,0,17,13,3
15,3,0,1,5,12,13,2
16,6,2,2,4,13,8,0
16,3,0,4,3,13,9,1
13,4,4,4,4,6,13,1
15,5,6,6,5,8,14,1
13,4,5,4,3,6,10,5
19,4,1,2,6,7,14,3
21,3,3,2,1,10,14,0
21,2,0,2,1,11,13,0
18,2,0,0,5,6,9,1
18,3,1,2,2,7,11,3
10,1,4,3,1,6,11,1
12,5,2,5,3,6,13,1
12,7,1,1,2,6,8,5
21,4,0,4,0,8,12,2
24,3,1,3,1,5,13,0
21,3,3,0,2,7,9,0
15,3,1,1,2,6,7,2
18,5,2,4,3,5,8,2
12,6,3,3,2,4,9,1
12,5,3,3,6,4,10,4
12,2,2,0,3,3,11,2
15,8,1,2,1,5,15,0
19,4,0,3,0,4,11,0
19,1,0,1,4,2,8,1
12,5,3,1,2,3,9,1
12,5,0,2,0,4,8,2
10,4,4,3,4,1,8,3
10,7,0,2,2,3,10,2
13,3,2,3,1,3,9,2
20,3,0,1,1,2,6,1
18,6,1,0,2,0,5,4
15,5,0,1,0,0,7,2
14,3,0,6,0,5,8,1
15,2,0,1,2,4,7,1
10,5,3,4,3,2,10,3
12,3,0,4,4,4,11,1
13,6,3,1,2,2,7,2
15,4,0,0,2,2,6,3
16,3,0,5,0,1,7,1
18,4,0,1,0,3,5,0
16,1,2,0,5,2,5,4
14,2,1,3,2,0,5,2
12,3,2,4,5,4,9,3
13,7,4,1,5,2,6,3
10,6,3,3,2,1,9,4
17,3,0,5,0,1,8,0
23,3,0,1,1,4,6,1
19,0,3,1,3,2,8,3
15,5,1,2,2,1,6,2
15,4,1,5,2,3,8,1
14,4,4,1,7,4,11,4
12,5,1,3,5,3,11,3
15,5,2,4,5,3,10,3
19,3,0,0,6,4,14,0
19,1,2,0,5,2,10,4
19,4,0,2,6,1,10,2
14,6,1,3,4,3,11,1
16,2,2,0,8,3,7,0
11,5,3,5,5,5,14,3
12,7,2,3,3,6,12,0
13,4,2,1,8,8,10,2
15,2,4,2,5,7,14,3
15,2,1,2,2,5,13,4
17,6,1,1,4,6,11,0
14,2,3,0,4,6,10,3
12,2,2,1,5,6,10,1
15,5,3,2,4,7,5,2
13,3,3,0,7,5,8,4
12,4,3,3,3,3,6,4
16,6,0,3,2,6,5,0
20,3,0,0,2,5,5,2
18,2,4,1,5,7,5,3
13,4,4,5,5,5,5,3
14,3,0,3,3,2,8,1
11,2,3,4,6,8,8,6
11,6,1,5,3,5,7,2
15,4,1,1,3,7,8,2
19,1,3,0,2,6,8,2
20,0,0,0,2,4,5,2
16,5,0,3,2,4,8,0
14,3,3,2,1,8,6,1
19,2,1,0,2,5,4,2
13,6,3,3,2,5,9,3
14,6,5,2,7,10,9,1
13,4,2,0,7,8,7,5
17,3,0,4,3,5,11,0
17,6,3,2,2,10,9,0
19,4,3,0,1,11,10,0
15,1,2,3,3,7,7,4
15,5,0,3,5,12,10,1
13,3,4,0,7,11,16,4
11,4,2,4,8,11,19,5
13,5,2,4,6,11,17,3
20,3,1,0,5,16,33,0
22,0,2,0,5,19,31,3
22,4,0,2,10,16,22,5
15,6,1,6,11,16,21,2
18,2,1,3,4,11,18,5
13,6,0,4,8,10,15,10
15,7,2,6,7,12,19,8
16,4,5,4,6,15,15,7
21,2,1,0,4,21,29,9
23,3,0,3,7,23,30,9
21,5,0,4,6,18,23,5
17,3,3,1,5,19,17,9
19,2,1,1,5,16,13,8
14,7,3,8,2,10,22,6
15,6,2,3,1,13,25,9
16,4,2,4,5,12,20,11
21,7,0,3,4,9,44,11
21,3,1,2,0,11,56,9
22,0,2,3,1,11,35,11
17,2,2,4,1,14,25,8
14,7,0,1,3,11,28,5
16,0,5,4,7,12,21,12
17,4,1,5,8,12,24,12
15,4,3,7,10,12,22,9
22,0,1,6,13,16,50,19
26,0,1,3,13,25,48,21
22,2,0,2,14,17,34,11
16,0,0,4,13,11,29,12
18,0,3,5,10,13,28,14
16,4,3,8,9,9,22,4
18,0,4,8,7,14,29,8
17,2,3,3,5,14,22,8
23,4,1,3,15,20,55,5
23,0,0,2,17,19,70,9
23,0,0,4,13,15,43,10
19,1,6,4,13,14,29,11
18,2,0,3,16,16,34,5
13,0,2,3,8,7,19,10
17,5,4,4,9,9,25,6
15,2,2,4,12,6,24,5
21,0,0,4,14,8,60,7
24,0,3,5,11,11,77,11
22,2,1,4,18,9,36,6
16,3,0,0,21,4,31,5
18,0,0,4,14,1,33,6
13,6,3,2,10,6,17,6
12,8,2,7,12,3,24,3
15,3,2,7,11,5,19,6
22,1,0,6,13,6,39,5
22,6,1,6,20,5,42,2
20,3,1,4,20,5,30,3
17,4,0,4,21,4,20,5
20,2,2,9,15,4,22,8
11,5,2,7,11,3,19,5
16,3,1,9,12,6,21,6
13,5,6,10,12,5,18,4
16,2,1,10,22,3,45,2
20,3,0,10,23,3,47,1
19,2,0,13,19,6,29,4
13,3,5,11,27,5,26,3
15,7,4,7,24,6,24,1
13,6,6,11,12,7,16,4
13,5,5,10,19,7,28,2
11,7,2,8,17,6,22,1
20,5,0,13,27,7,42,1
17,0,0,11,31,7,50,4
15,4,3,9,28,7,33,0
12,6,1,10,39,5,27,0
14,3,0,12,36,7,21,1
10,6,5,7,16,4,23,2
17,8,2,9,22,5,29,4
17,3,4,9,17,5,19,8
19,4,8,10,35,5,43,1
19,4,6,9,44,0,50,2
21,2,5,12,61,2,29,3
19,4,3,13,50,5,30,5
13,1,3,8,43,6,26,4
15,4,5,8,21,7,20,6
18,3,5,9,25,11,30,4
13,5,6,9,21,8,28,4
20,5,5,9,49,7,46,0
25,4,7,13,62,8,46,1
21,1,4,12,71,10,31,4
22,2,5,8,70,5,28,0
20,8,7,9,57,6,27,0
13,4,5,5,16,8,24,4
18,5,7,6,23,7,29,2
17,5,7,5,22,4,24,3
24,4,3,3,40,8,38,3
29,5,3,7,53,7,46,4
21,1,6,1,67,1,37,3
21,4,6,0,64,4,30,0
23,3,6,5,53,9,21,2
13,6,6,4,17,2,23,3
19,7,1,2,22,4,26,4
20,6,4,8,19,7,20,4
22,2,2,3,36,3,36,3
25,3,4,6,46,3,37,2
25,1,4,4,59,6,27,0
23,3,0,9,52,6,25,2
22,5,2,8,45,1,19,3
17,5,2,6,13,9,16,5
19,2,3,5,16,10,25,7
15,3,3,3,16,7,20,5
24,4,0,4,27,12,28,0
23,3,0,3,28,18,30,0
26,5,2,5,39,13,22,7
24,1,0,1,43,14,22,6
17,2,1,2,34,11,21,1
12,2,4,4,11,6,17,5
16,6,2,2,16,8,19,0
15,8,4,4,12,11,12,3
22,3,1,5,16,12,14,1
22,2,1,0,20,12,17,4
21,0,1,1,23,16,15,2
18,3,1,2,25,18,9,0
19,5,0,2,20,16,10,4
12,6,2,2,7,7,13,3
17,5,3,6,7,4,11,4
14,3,3,7,5,4,11,6
16,2,1,8,9,1,15,1
21,4,1,5,4,5,11,0
19,4,0,8,7,6,8,1
19,3,1,7,6,1,7,3
19,2,5,4,8,1,10,1
14,6,3,3,2,10,11,3
14,5,2,4,5,9,15,5
11,6,4,2,6,9,12,3
15,6,1,5,5,11,11,1
19,1,0,1,1,13,11,1
17,1,0,0,5,8,10,4
16,4,3,0,4,7,11,2
14,4,3,2,1,8,11,0
10,3,3,2,4,4,12,1
12,7,3,3,2,9,16,2
